var	mon	model	scen	ensemble	un	period
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	202901-202912.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	203001-203012.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	203101-203112.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	203201-203212.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	203301-203312.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	203401-203412.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	203501-203512.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	203601-203612.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	203701-203712.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	203801-203812.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	203901-203912.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	204001-204012.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	204101-204112.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	204201-204212.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	204301-204312.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	204401-204412.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	204501-204512.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	204601-204612.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	204701-204712.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	204801-204812.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	204901-204912.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	205001-205012.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	205101-205112.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	205201-205212.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	205301-205312.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	205401-205412.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	205501-205512.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	205601-205612.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	205701-205712.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	205801-205812.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	205901-205912.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	206001-206012.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	206101-206112.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	206201-206212.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	206301-206312.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	206401-206412.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	206501-206512.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	206601-206612.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	206701-206712.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	206801-206812.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	206901-206912.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	207001-207012.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	207101-207112.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	207201-207212.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	207301-207312.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	207401-207412.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	207501-207512.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	207601-207612.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	207701-207712.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	207801-207812.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	207901-207912.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	208001-208012.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	208101-208112.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	208201-208212.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	208301-208312.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	208401-208412.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	208501-208512.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	208601-208612.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	208701-208712.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	208801-208812.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	208901-208912.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	209001-209012.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	209101-209112.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	209201-209212.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	209301-209312.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	209401-209412.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	209501-209512.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	209601-209612.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	209701-209712.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	209801-209812.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	209901-209912.nc
tasmax	Amon	AWI-CM-1-1-MR	ssp370	r1i1p1f1	gn	210001-210012.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	185001-185012.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	185101-185112.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	185201-185212.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	185301-185312.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	185401-185412.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	185501-185512.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	185601-185612.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	185701-185712.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	185801-185812.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	185901-185912.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	186001-186012.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	186101-186112.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	186201-186212.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	186301-186312.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	186401-186412.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	186501-186512.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	186601-186612.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	186701-186712.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	186801-186812.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	186901-186912.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	187001-187012.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	187101-187112.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	187201-187212.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	187301-187312.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	187401-187412.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	187501-187512.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	187601-187612.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	187701-187712.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	187801-187812.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	187901-187912.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	188001-188012.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	188101-188112.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	188201-188212.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	188301-188312.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	188401-188412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	201501-201512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	201601-201612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	201701-201712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	201801-201812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	201901-201912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	202001-202012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	202101-202112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	202201-202212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	202301-202312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	202401-202412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	202501-202512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	202601-202612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	202701-202712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	202801-202812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	202901-202912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	203001-203012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	203101-203112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	203201-203212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	203301-203312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	203401-203412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	203501-203512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	203601-203612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	203701-203712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	203801-203812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	203901-203912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	204001-204012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	204101-204112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	204201-204212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	204301-204312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	204401-204412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	204501-204512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	204601-204612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	204701-204712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	204801-204812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	204901-204912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	205001-205012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	205101-205112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	205201-205212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	205301-205312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	205401-205412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	205501-205512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	205601-205612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	205701-205712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	205801-205812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	205901-205912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	206001-206012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	206101-206112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	206201-206212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	206301-206312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	206401-206412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	206501-206512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	206601-206612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	206701-206712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	206801-206812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	206901-206912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	207001-207012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	207101-207112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	207201-207212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	207301-207312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	207401-207412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	207501-207512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	207601-207612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	207701-207712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	207801-207812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	207901-207912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	208001-208012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	208101-208112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	208201-208212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	208301-208312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	208401-208412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	208501-208512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	208601-208612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	208701-208712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	208801-208812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	208901-208912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	209001-209012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	209101-209112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	209201-209212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	209301-209312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	209401-209412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	209501-209512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	209601-209612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	209701-209712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	209801-209812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	209901-209912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r2i1p1f1	gr	210001-210012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	201501-201512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	201601-201612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	201701-201712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	201801-201812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	201901-201912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	202001-202012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	202101-202112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	202201-202212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	202301-202312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	202401-202412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	202501-202512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	202601-202612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	202701-202712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	202801-202812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	202901-202912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	203001-203012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	203101-203112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	203201-203212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	203301-203312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	203401-203412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	203501-203512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	203601-203612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	203701-203712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	203801-203812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	203901-203912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	204001-204012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	204101-204112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	204201-204212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	204301-204312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	204401-204412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	204501-204512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	204601-204612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	204701-204712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	204801-204812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	204901-204912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	205001-205012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	205101-205112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	205201-205212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	205301-205312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	205401-205412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	205501-205512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	205601-205612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	205701-205712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	205801-205812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	205901-205912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	206001-206012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	206101-206112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	206201-206212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	206301-206312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	206401-206412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	206501-206512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	206601-206612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	206701-206712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	206801-206812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	206901-206912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	207001-207012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	207101-207112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	207201-207212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	207301-207312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	207401-207412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	207501-207512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	207601-207612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	207701-207712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	207801-207812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	207901-207912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	208001-208012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	208101-208112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	208201-208212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	208301-208312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	208401-208412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	208501-208512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	208601-208612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	208701-208712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	208801-208812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	208901-208912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	209001-209012.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	209101-209112.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	209201-209212.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	209301-209312.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	209401-209412.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	209501-209512.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	209601-209612.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	209701-209712.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	209801-209812.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	209901-209912.nc
pr	Amon	EC-Earth3-Veg	ssp126	r4i1p1f1	gr	210001-210012.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	188501-188512.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	188601-188612.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	188701-188712.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	188801-188812.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	188901-188912.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	189001-189012.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	189101-189112.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	189201-189212.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	189301-189312.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	189401-189412.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	189501-189512.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	189601-189612.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	189701-189712.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	189801-189812.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	189901-189912.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	190001-190012.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	190201-190212.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	190301-190312.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	190401-190412.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	190501-190512.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	190601-190612.nc
tasmin	Amon	AWI-CM-1-1-MR	historical	r1i1p1f1	gn	190701-190712.nc
