model	ens	var	time	date	levels	nlevels	ndate	nyear	nmon	ndateNC	nyearNC	nmonNC	splitYear	extractDatesNC	checkNdates	checkNYears	checkNmon	file
EC-EARTH	r14i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34333	94	1128	splitYear	extractDatesNC	error	error	error	pr_day_EC-EARTH_rcp85_r14i1p1_20060101-21001231.nc
EC-EARTH	r14i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	23376	64	768	splitYear	extractDatesNC	error	error	error	tas_day_EC-EARTH_rcp85_r14i1p1_20060101-21001231.nc
EC-EARTH	r14i1p1	tasmax	day	20100101-21001231	1	1	33215	91	1092	32872	90	1080	splitYear	extractDatesNC	error	error	error	tasmax_day_EC-EARTH_rcp85_r14i1p1_20100101-21001231.nc
EC-EARTH	r14i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	33	1140	splitYear	extractDatesNC	OK	error	OK	tasmin_day_EC-EARTH_rcp85_r14i1p1_20060101-21001231.nc
EC-EARTH	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_EC-EARTH_rcp85_r1i1p1_20060101-21001231.nc
EC-EARTH	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_EC-EARTH_rcp85_r1i1p1_20060101-21001231.nc
EC-EARTH	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_EC-EARTH_rcp85_r1i1p1_20060101-21001231.nc
EC-EARTH	r2i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_EC-EARTH_rcp85_r2i1p1_20060101-21001231.nc
EC-EARTH	r2i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_EC-EARTH_rcp85_r2i1p1_20060101-21001231.nc
EC-EARTH	r2i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_EC-EARTH_rcp85_r2i1p1_20060101-21001231.nc
EC-EARTH	r2i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_EC-EARTH_rcp85_r2i1p1_20060101-21001231.nc
EC-EARTH	r2i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_EC-EARTH_rcp85_r2i1p1_20060101-21001231.nc
EC-EARTH	r6i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_EC-EARTH_rcp85_r6i1p1_20060101-21001231.nc
EC-EARTH	r6i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_EC-EARTH_rcp85_r6i1p1_20060101-21001231.nc
EC-EARTH	r6i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_EC-EARTH_rcp85_r6i1p1_20060101-21001231.nc
EC-EARTH	r6i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_EC-EARTH_rcp85_r6i1p1_20060101-21001231.nc
EC-EARTH	r8i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_EC-EARTH_rcp85_r8i1p1_20060101-21001231.nc
EC-EARTH	r8i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_EC-EARTH_rcp85_r8i1p1_20060101-21001231.nc
EC-EARTH	r8i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_EC-EARTH_rcp85_r8i1p1_20060101-21001231.nc
EC-EARTH	r8i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_EC-EARTH_rcp85_r8i1p1_20060101-21001231.nc
EC-EARTH	r8i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_EC-EARTH_rcp85_r8i1p1_20060101-21001231.nc
EC-EARTH	r8i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_EC-EARTH_rcp85_r8i1p1_20060101-21001231.nc
EC-EARTH	r9i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_EC-EARTH_rcp85_r9i1p1_20060101-21001231.nc
EC-EARTH	r9i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_EC-EARTH_rcp85_r9i1p1_20060101-21001231.nc
EC-EARTH	r9i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_EC-EARTH_rcp85_r9i1p1_20060101-21001231.nc
EC-EARTH	r9i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_EC-EARTH_rcp85_r9i1p1_20060101-21001231.nc
EC-EARTH	r9i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_EC-EARTH_rcp85_r9i1p1_20060101-21001231.nc
GFDL-CM3	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_GFDL-CM3_rcp85_r1i1p1_20060101-21001231.nc
GFDL-CM3	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_GFDL-CM3_rcp85_r1i1p1_20060101-21001231.nc
GFDL-CM3	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_GFDL-CM3_rcp85_r1i1p1_20060101-21001231.nc
GFDL-CM3	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_GFDL-CM3_rcp85_r1i1p1_20060101-21001231.nc
GFDL-CM3	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_GFDL-CM3_rcp85_r1i1p1_20060101-21001231.nc
GFDL-CM3	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_GFDL-CM3_rcp85_r1i1p1_20060101-21001231.nc
GFDL-ESM2G	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_GFDL-ESM2G_rcp85_r1i1p1_20060101-21001231.nc
GFDL-ESM2G	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_GFDL-ESM2G_rcp85_r1i1p1_20060101-21001231.nc
GFDL-ESM2G	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_GFDL-ESM2G_rcp85_r1i1p1_20060101-21001231.nc
GFDL-ESM2G	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_GFDL-ESM2G_rcp85_r1i1p1_20060101-21001231.nc
GFDL-ESM2G	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_GFDL-ESM2G_rcp85_r1i1p1_20060101-21001231.nc
GFDL-ESM2G	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_GFDL-ESM2G_rcp85_r1i1p1_20060101-21001231.nc
GFDL-ESM2G	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_GFDL-ESM2G_rcp85_r1i1p1_20060101-21001231.nc
GFDL-ESM2M	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_GFDL-ESM2M_rcp85_r1i1p1_20060101-21001231.nc
GFDL-ESM2M	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_GFDL-ESM2M_rcp85_r1i1p1_20060101-21001231.nc
GFDL-ESM2M	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_GFDL-ESM2M_rcp85_r1i1p1_20060101-21001231.nc
GFDL-ESM2M	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_GFDL-ESM2M_rcp85_r1i1p1_20060101-21001231.nc
GFDL-ESM2M	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_GFDL-ESM2M_rcp85_r1i1p1_20060101-21001231.nc
GFDL-ESM2M	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_GFDL-ESM2M_rcp85_r1i1p1_20060101-21001231.nc
GFDL-ESM2M	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_GFDL-ESM2M_rcp85_r1i1p1_20060101-21001231.nc
inmcm4	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_inmcm4_rcp85_r1i1p1_20060101-21001231.nc
inmcm4	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_inmcm4_rcp85_r1i1p1_20060101-21001231.nc
inmcm4	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_inmcm4_rcp85_r1i1p1_20060101-21001231.nc
inmcm4	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_inmcm4_rcp85_r1i1p1_20060101-21001231.nc
inmcm4	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_inmcm4_rcp85_r1i1p1_20060101-21001231.nc
inmcm4	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_inmcm4_rcp85_r1i1p1_20060101-21001231.nc
inmcm4	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_inmcm4_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r1i1p1	hur	day	20060101-23001231	1,2	8	107675	295	3540	107675	295	3540	splitYear	extractDatesNC	OK	OK	OK	hur_day_IPSL-CM5A-LR_rcp85_r1i1p1_20060101-23001231.nc
IPSL-CM5A-LR	r1i1p1	pr	day	20060101-22051231	1	1	73000	200	2400	73000	200	2400	splitYear	extractDatesNC	OK	OK	OK	pr_day_IPSL-CM5A-LR_rcp85_r1i1p1_20060101-22051231.nc
IPSL-CM5A-LR	r1i1p1	rsds	day	20060101-23001231	1	1	107675	295	3540	107675	295	3540	splitYear	extractDatesNC	OK	OK	OK	rsds_day_IPSL-CM5A-LR_rcp85_r1i1p1_20060101-23001231.nc
IPSL-CM5A-MR	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_IPSL-CM5A-MR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_IPSL-CM5A-MR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_IPSL-CM5A-MR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r2i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	20075	55	660	splitYear	extractDatesNC	error	error	error	hur_day_IPSL-CM5A-LR_rcp85_r2i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r2i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_IPSL-CM5A-LR_rcp85_r2i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r2i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_IPSL-CM5A-LR_rcp85_r2i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r2i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_IPSL-CM5A-LR_rcp85_r2i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r2i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_IPSL-CM5A-LR_rcp85_r2i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r2i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_IPSL-CM5A-LR_rcp85_r2i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r2i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_IPSL-CM5A-LR_rcp85_r2i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r3i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_IPSL-CM5A-LR_rcp85_r3i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r3i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_IPSL-CM5A-LR_rcp85_r3i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r3i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_IPSL-CM5A-LR_rcp85_r3i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r3i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_IPSL-CM5A-LR_rcp85_r3i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r3i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_IPSL-CM5A-LR_rcp85_r3i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r3i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_IPSL-CM5A-LR_rcp85_r3i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r3i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_IPSL-CM5A-LR_rcp85_r3i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r4i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_IPSL-CM5A-LR_rcp85_r4i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r4i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_IPSL-CM5A-LR_rcp85_r4i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r4i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_IPSL-CM5A-LR_rcp85_r4i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r4i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_IPSL-CM5A-LR_rcp85_r4i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r4i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_IPSL-CM5A-LR_rcp85_r4i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r4i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_IPSL-CM5A-LR_rcp85_r4i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r4i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_IPSL-CM5A-LR_rcp85_r4i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_IPSL-CM5A-MR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_IPSL-CM5A-MR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_IPSL-CM5A-MR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_IPSL-CM5A-MR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_IPSL-CM5A-MR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_IPSL-CM5A-MR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_IPSL-CM5A-MR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5B-LR	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_IPSL-CM5B-LR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5B-LR	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_IPSL-CM5B-LR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5B-LR	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_IPSL-CM5B-LR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5B-LR	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_IPSL-CM5B-LR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5B-LR	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_IPSL-CM5B-LR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5B-LR	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_IPSL-CM5B-LR_rcp85_r1i1p1_20060101-21001231.nc
IPSL-CM5B-LR	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_IPSL-CM5B-LR_rcp85_r1i1p1_20060101-21001231.nc
FGOALS-g2	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_FGOALS-g2_rcp85_r1i1p1_20060101-21001231.nc
FGOALS-g2	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_FGOALS-g2_rcp85_r1i1p1_20060101-21001231.nc
MIROC-ESM	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_MIROC-ESM_rcp85_r1i1p1_20060101-21001231.nc
MIROC-ESM	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_MIROC-ESM_rcp85_r1i1p1_20060101-21001231.nc
MIROC-ESM	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_MIROC-ESM_rcp85_r1i1p1_20060101-21001231.nc
MIROC-ESM	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_MIROC-ESM_rcp85_r1i1p1_20060101-21001231.nc
MIROC-ESM	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_MIROC-ESM_rcp85_r1i1p1_20060101-21001231.nc
MIROC-ESM	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_MIROC-ESM_rcp85_r1i1p1_20060101-21001231.nc
MIROC-ESM	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_MIROC-ESM_rcp85_r1i1p1_20060101-21001231.nc
MIROC-ESM-CHEM	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_MIROC-ESM-CHEM_rcp85_r1i1p1_20060101-21001231.nc
MIROC-ESM-CHEM	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_MIROC-ESM-CHEM_rcp85_r1i1p1_20060101-21001231.nc
MIROC-ESM-CHEM	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_MIROC-ESM-CHEM_rcp85_r1i1p1_20060101-21001231.nc
MIROC-ESM-CHEM	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_MIROC-ESM-CHEM_rcp85_r1i1p1_20060101-21001231.nc
MIROC-ESM-CHEM	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_MIROC-ESM-CHEM_rcp85_r1i1p1_20060101-21001231.nc
MIROC-ESM-CHEM	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_MIROC-ESM-CHEM_rcp85_r1i1p1_20060101-21001231.nc
MIROC-ESM-CHEM	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_MIROC-ESM-CHEM_rcp85_r1i1p1_20060101-21001231.nc
MIROC5	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_MIROC5_rcp85_r1i1p1_20060101-21001231.nc
MIROC5	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_MIROC5_rcp85_r1i1p1_20060101-21001231.nc
MIROC5	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_MIROC5_rcp85_r1i1p1_20060101-21001231.nc
MIROC5	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_MIROC5_rcp85_r1i1p1_20060101-21001231.nc
MIROC5	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_MIROC5_rcp85_r1i1p1_20060101-21001231.nc
MIROC5	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_MIROC5_rcp85_r1i1p1_20060101-21001231.nc
MIROC5	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_MIROC5_rcp85_r1i1p1_20060101-21001231.nc
MIROC5	r2i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_MIROC5_rcp85_r2i1p1_20060101-21001231.nc
MIROC5	r2i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_MIROC5_rcp85_r2i1p1_20060101-21001231.nc
MIROC5	r2i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_MIROC5_rcp85_r2i1p1_20060101-21001231.nc
MIROC5	r2i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_MIROC5_rcp85_r2i1p1_20060101-21001231.nc
MIROC5	r2i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_MIROC5_rcp85_r2i1p1_20060101-21001231.nc
