model	ens	var	time	date	levels	nlevels	ndate	nyear	nmon	ndateNC	nyearNC	nmonNC	splitYear	extractDatesNC	checkNdates	checkNYears	checkNmon	file
IPSL-CM5B-LR	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_IPSL-CM5B-LR_rcp45_r1i1p1_20060101-21001231.nc
IPSL-CM5B-LR	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_IPSL-CM5B-LR_rcp45_r1i1p1_20060101-21001231.nc
IPSL-CM5B-LR	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_IPSL-CM5B-LR_rcp45_r1i1p1_20060101-21001231.nc
FGOALS-g2	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_FGOALS-g2_rcp45_r1i1p1_20060101-21001231.nc
FGOALS-g2	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_FGOALS-g2_rcp45_r1i1p1_20060101-21001231.nc
MIROC-ESM	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_MIROC-ESM_rcp45_r1i1p1_20060101-21001231.nc
MIROC-ESM	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_MIROC-ESM_rcp45_r1i1p1_20060101-21001231.nc
MIROC-ESM	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	99	1143	splitYear	extractDatesNC	OK	OK	OK	rsds_day_MIROC-ESM_rcp45_r1i1p1_20060101-21001231.nc
MIROC-ESM	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_MIROC-ESM_rcp45_r1i1p1_20060101-21001231.nc
MIROC-ESM	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_MIROC-ESM_rcp45_r1i1p1_20060101-21001231.nc
MIROC-ESM	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_MIROC-ESM_rcp45_r1i1p1_20060101-21001231.nc
MIROC-ESM	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_MIROC-ESM_rcp45_r1i1p1_20060101-21001231.nc
MIROC-ESM-CHEM	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_MIROC-ESM-CHEM_rcp45_r1i1p1_20060101-21001231.nc
MIROC-ESM-CHEM	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_MIROC-ESM-CHEM_rcp45_r1i1p1_20060101-21001231.nc
MIROC-ESM-CHEM	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_MIROC-ESM-CHEM_rcp45_r1i1p1_20060101-21001231.nc
MIROC-ESM-CHEM	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_MIROC-ESM-CHEM_rcp45_r1i1p1_20060101-21001231.nc
MIROC-ESM-CHEM	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_MIROC-ESM-CHEM_rcp45_r1i1p1_20060101-21001231.nc
MIROC-ESM-CHEM	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_MIROC-ESM-CHEM_rcp45_r1i1p1_20060101-21001231.nc
MIROC-ESM-CHEM	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_MIROC-ESM-CHEM_rcp45_r1i1p1_20060101-21001231.nc
MIROC4h	r1i1p1	hur	day	20060101-20351231	1,2	8	10950	30	360	10957	30	360	splitYear	extractDatesNC	OK	OK	OK	hur_day_MIROC4h_rcp45_r1i1p1_20060101-20351231.nc
MIROC4h	r1i1p1	pr	day	20060101-20351231	1	1	10950	30	360	10872	31	358	splitYear	extractDatesNC	error	OK	error	pr_day_MIROC4h_rcp45_r1i1p1_20060101-20351231.nc
MIROC4h	r1i1p1	rsds	day	20060101-20351231	1	1	10950	30	360	10957	30	360	splitYear	extractDatesNC	OK	OK	OK	rsds_day_MIROC4h_rcp45_r1i1p1_20060101-20351231.nc
MIROC4h	r1i1p1	sfcWind	day	20060101-20351231	1	1	10950	30	360	10957	30	360	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_MIROC4h_rcp45_r1i1p1_20060101-20351231.nc
MIROC4h	r1i1p1	tas	day	20060101-20351231	1	1	10950	30	360	10957	30	360	splitYear	extractDatesNC	OK	OK	OK	tas_day_MIROC4h_rcp45_r1i1p1_20060101-20351231.nc
MIROC4h	r1i1p1	tasmax	day	20060101-20351231	1	1	10950	30	360	10957	30	360	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_MIROC4h_rcp45_r1i1p1_20060101-20351231.nc
MIROC4h	r1i1p1	tasmin	day	20060101-20351231	1	1	10950	30	360	10957	30	360	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_MIROC4h_rcp45_r1i1p1_20060101-20351231.nc
MIROC4h	r2i1p1	pr	day	20060101-20351231	1	1	10950	30	360	10957	30	360	splitYear	extractDatesNC	OK	OK	OK	pr_day_MIROC4h_rcp45_r2i1p1_20060101-20351231.nc
MIROC4h	r2i1p1	sfcWind	day	20060101-20351231	1	1	10950	30	360	10957	30	360	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_MIROC4h_rcp45_r2i1p1_20060101-20351231.nc
MIROC4h	r2i1p1	tasmax	day	20060101-20351231	1	1	10950	30	360	10957	30	360	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_MIROC4h_rcp45_r2i1p1_20060101-20351231.nc
MIROC4h	r2i1p1	tasmin	day	20060101-20351231	1	1	10950	30	360	10957	32	362	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_MIROC4h_rcp45_r2i1p1_20060101-20351231.nc
MIROC4h	r3i1p1	pr	day	20060101-20351231	1	1	10950	30	360	10957	30	360	splitYear	extractDatesNC	OK	OK	OK	pr_day_MIROC4h_rcp45_r3i1p1_20060101-20351231.nc
MIROC4h	r3i1p1	sfcWind	day	20060101-20351231	1	1	10950	30	360	10957	30	360	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_MIROC4h_rcp45_r3i1p1_20060101-20351231.nc
MIROC4h	r3i1p1	tas	day	20060101-20351231	1	1	10950	30	360	10957	30	360	splitYear	extractDatesNC	OK	OK	OK	tas_day_MIROC4h_rcp45_r3i1p1_20060101-20351231.nc
MIROC4h	r3i1p1	tasmax	day	20060101-20351231	1	1	10950	30	360	10957	30	360	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_MIROC4h_rcp45_r3i1p1_20060101-20351231.nc
MIROC4h	r3i1p1	tasmin	day	20060101-20351231	1	1	10950	30	360	10957	30	360	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_MIROC4h_rcp45_r3i1p1_20060101-20351231.nc
MIROC5	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_MIROC5_rcp45_r1i1p1_20060101-21001231.nc
MIROC5	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_MIROC5_rcp45_r1i1p1_20060101-21001231.nc
MIROC5	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_MIROC5_rcp45_r1i1p1_20060101-21001231.nc
MIROC5	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_MIROC5_rcp45_r1i1p1_20060101-21001231.nc
MIROC5	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_MIROC5_rcp45_r1i1p1_20060101-21001231.nc
MIROC5	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_MIROC5_rcp45_r1i1p1_20060101-21001231.nc
MIROC5	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_MIROC5_rcp45_r1i1p1_20060101-21001231.nc
MIROC5	r2i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	31025	87	1022	splitYear	extractDatesNC	error	error	error	hur_day_MIROC5_rcp45_r2i1p1_20060101-21001231.nc
MIROC5	r2i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_MIROC5_rcp45_r2i1p1_20060101-21001231.nc
MIROC5	r2i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_MIROC5_rcp45_r2i1p1_20060101-21001231.nc
MIROC5	r2i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_MIROC5_rcp45_r2i1p1_20060101-21001231.nc
MIROC5	r2i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_MIROC5_rcp45_r2i1p1_20060101-21001231.nc
MIROC5	r2i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_MIROC5_rcp45_r2i1p1_20060101-21001231.nc
MIROC5	r2i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_MIROC5_rcp45_r2i1p1_20060101-21001231.nc
MIROC5	r3i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_MIROC5_rcp45_r3i1p1_20060101-21001231.nc
MIROC5	r3i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_MIROC5_rcp45_r3i1p1_20060101-21001231.nc
MIROC5	r3i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_MIROC5_rcp45_r3i1p1_20060101-21001231.nc
MIROC5	r3i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_MIROC5_rcp45_r3i1p1_20060101-21001231.nc
MIROC5	r3i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_MIROC5_rcp45_r3i1p1_20060101-21001231.nc
MIROC5	r3i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_MIROC5_rcp45_r3i1p1_20060101-21001231.nc
MIROC5	r3i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_MIROC5_rcp45_r3i1p1_20060101-21001231.nc
HadCM3	r10i1p1	pr	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	pr_day_HadCM3_rcp45_r10i1p1_20060101-20351230.nc
HadCM3	r10i1p1	sfcWind	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_HadCM3_rcp45_r10i1p1_20060101-20351230.nc
HadCM3	r10i1p1	tas	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tas_day_HadCM3_rcp45_r10i1p1_20060101-20351230.nc
HadCM3	r10i1p1	tasmax	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmax_day_HadCM3_rcp45_r10i1p1_20060101-20351230.nc
HadCM3	r10i1p1	tasmin	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmin_day_HadCM3_rcp45_r10i1p1_20060101-20351230.nc
HadCM3	r1i1p1	pr	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	pr_day_HadCM3_rcp45_r1i1p1_20060101-20351230.nc
HadCM3	r1i1p1	sfcWind	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_HadCM3_rcp45_r1i1p1_20060101-20351230.nc
HadCM3	r1i1p1	tas	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tas_day_HadCM3_rcp45_r1i1p1_20060101-20351230.nc
HadCM3	r1i1p1	tasmax	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmax_day_HadCM3_rcp45_r1i1p1_20060101-20351230.nc
HadCM3	r1i1p1	tasmin	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmin_day_HadCM3_rcp45_r1i1p1_20060101-20351230.nc
HadCM3	r2i1p1	pr	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	pr_day_HadCM3_rcp45_r2i1p1_20060101-20351230.nc
HadCM3	r2i1p1	sfcWind	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_HadCM3_rcp45_r2i1p1_20060101-20351230.nc
HadCM3	r2i1p1	tas	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tas_day_HadCM3_rcp45_r2i1p1_20060101-20351230.nc
HadCM3	r2i1p1	tasmax	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmax_day_HadCM3_rcp45_r2i1p1_20060101-20351230.nc
HadCM3	r2i1p1	tasmin	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmin_day_HadCM3_rcp45_r2i1p1_20060101-20351230.nc
HadCM3	r3i1p1	pr	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	pr_day_HadCM3_rcp45_r3i1p1_20060101-20351230.nc
HadCM3	r3i1p1	sfcWind	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_HadCM3_rcp45_r3i1p1_20060101-20351230.nc
HadCM3	r3i1p1	tas	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	34	364	splitYear	extractDatesNC	error	OK	OK	tas_day_HadCM3_rcp45_r3i1p1_20060101-20351230.nc
HadCM3	r3i1p1	tasmax	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmax_day_HadCM3_rcp45_r3i1p1_20060101-20351230.nc
HadCM3	r3i1p1	tasmin	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmin_day_HadCM3_rcp45_r3i1p1_20060101-20351230.nc
HadCM3	r4i1p1	pr	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	pr_day_HadCM3_rcp45_r4i1p1_20060101-20351230.nc
HadCM3	r4i1p1	sfcWind	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_HadCM3_rcp45_r4i1p1_20060101-20351230.nc
HadCM3	r4i1p1	tas	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tas_day_HadCM3_rcp45_r4i1p1_20060101-20351230.nc
HadCM3	r4i1p1	tasmax	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmax_day_HadCM3_rcp45_r4i1p1_20060101-20351230.nc
HadCM3	r4i1p1	tasmin	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmin_day_HadCM3_rcp45_r4i1p1_20060101-20351230.nc
HadCM3	r5i1p1	pr	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	pr_day_HadCM3_rcp45_r5i1p1_20060101-20351230.nc
HadCM3	r5i1p1	sfcWind	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_HadCM3_rcp45_r5i1p1_20060101-20351230.nc
HadCM3	r5i1p1	tas	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tas_day_HadCM3_rcp45_r5i1p1_20060101-20351230.nc
HadCM3	r5i1p1	tasmax	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmax_day_HadCM3_rcp45_r5i1p1_20060101-20351230.nc
HadCM3	r5i1p1	tasmin	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmin_day_HadCM3_rcp45_r5i1p1_20060101-20351230.nc
HadCM3	r6i1p1	pr	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	pr_day_HadCM3_rcp45_r6i1p1_20060101-20351230.nc
HadCM3	r6i1p1	sfcWind	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_HadCM3_rcp45_r6i1p1_20060101-20351230.nc
HadCM3	r6i1p1	tas	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tas_day_HadCM3_rcp45_r6i1p1_20060101-20351230.nc
HadCM3	r6i1p1	tasmax	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmax_day_HadCM3_rcp45_r6i1p1_20060101-20351230.nc
HadCM3	r6i1p1	tasmin	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmin_day_HadCM3_rcp45_r6i1p1_20060101-20351230.nc
HadCM3	r7i1p1	pr	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	pr_day_HadCM3_rcp45_r7i1p1_20060101-20351230.nc
HadCM3	r7i1p1	sfcWind	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_HadCM3_rcp45_r7i1p1_20060101-20351230.nc
HadCM3	r7i1p1	tas	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tas_day_HadCM3_rcp45_r7i1p1_20060101-20351230.nc
HadCM3	r7i1p1	tasmax	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmax_day_HadCM3_rcp45_r7i1p1_20060101-20351230.nc
HadCM3	r7i1p1	tasmin	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmin_day_HadCM3_rcp45_r7i1p1_20060101-20351230.nc
HadCM3	r8i1p1	pr	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	pr_day_HadCM3_rcp45_r8i1p1_20060101-20351230.nc
HadCM3	r8i1p1	sfcWind	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_HadCM3_rcp45_r8i1p1_20060101-20351230.nc
HadCM3	r8i1p1	tas	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tas_day_HadCM3_rcp45_r8i1p1_20060101-20351230.nc
HadCM3	r8i1p1	tasmax	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmax_day_HadCM3_rcp45_r8i1p1_20060101-20351230.nc
HadCM3	r8i1p1	tasmin	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmin_day_HadCM3_rcp45_r8i1p1_20060101-20351230.nc
HadCM3	r9i1p1	pr	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	pr_day_HadCM3_rcp45_r9i1p1_20060101-20351230.nc
HadCM3	r9i1p1	sfcWind	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_HadCM3_rcp45_r9i1p1_20060101-20351230.nc
HadCM3	r9i1p1	tas	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tas_day_HadCM3_rcp45_r9i1p1_20060101-20351230.nc
HadCM3	r9i1p1	tasmax	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmax_day_HadCM3_rcp45_r9i1p1_20060101-20351230.nc
HadCM3	r9i1p1	tasmin	day	20060101-20351230	1	1	10949	29	359.000000000001	10800	30	360	splitYear	extractDatesNC	error	OK	OK	tasmin_day_HadCM3_rcp45_r9i1p1_20060101-20351230.nc
HadGEM2-CC	r1i1p1	hur	day	20051201-20991230	1,2	8	34340	94	1128	33870	95	1129	splitYear	extractDatesNC	error	OK	OK	hur_day_HadGEM2-CC_rcp45_r1i1p1_20051201-20991230.nc
HadGEM2-CC	r1i1p1	pr	day	20051201-20991230	1	1	34340	94	1128	33870	95	1129	splitYear	extractDatesNC	error	OK	OK	pr_day_HadGEM2-CC_rcp45_r1i1p1_20051201-20991230.nc
HadGEM2-CC	r1i1p1	rsds	day	20051201-20991230	1	1	34340	94	1128	33870	95	1129	splitYear	extractDatesNC	error	OK	OK	rsds_day_HadGEM2-CC_rcp45_r1i1p1_20051201-20991230.nc
HadGEM2-CC	r1i1p1	sfcWind	day	20051201-20991230	1	1	34340	94	1128	33870	95	1129	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_HadGEM2-CC_rcp45_r1i1p1_20051201-20991230.nc
HadGEM2-CC	r1i1p1	tas	day	20051201-20991230	1	1	34340	94	1128	33870	95	1129	splitYear	extractDatesNC	error	OK	OK	tas_day_HadGEM2-CC_rcp45_r1i1p1_20051201-20991230.nc
HadGEM2-CC	r1i1p1	tasmax	day	20051201-20991230	1	1	34340	94	1128	33870	95	1129	splitYear	extractDatesNC	error	OK	OK	tasmax_day_HadGEM2-CC_rcp45_r1i1p1_20051201-20991230.nc
HadGEM2-CC	r1i1p1	tasmin	day	20051201-20991230	1	1	34340	94	1128	33870	95	1129	splitYear	extractDatesNC	error	OK	OK	tasmin_day_HadGEM2-CC_rcp45_r1i1p1_20051201-20991230.nc
HadGEM2-ES	r1i1p1	hur	day	20051201-20991130	1,2	8	34310	94	1128	33840	95	1128	splitYear	extractDatesNC	error	OK	OK	hur_day_HadGEM2-ES_rcp45_r1i1p1_20051201-20991130.nc
HadGEM2-ES	r1i1p1	pr	day	20051201-20991230	1	1	34340	94	1128	33870	95	1129	splitYear	extractDatesNC	error	OK	OK	pr_day_HadGEM2-ES_rcp45_r1i1p1_20051201-20991230.nc
HadGEM2-ES	r1i1p1	rsds	day	20051201-20991230	1	1	34340	94	1128	33870	95	1129	splitYear	extractDatesNC	error	OK	OK	rsds_day_HadGEM2-ES_rcp45_r1i1p1_20051201-20991230.nc
HadGEM2-ES	r1i1p1	sfcWind	day	20051201-20991230	1	1	34340	94	1128	33870	95	1129	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_HadGEM2-ES_rcp45_r1i1p1_20051201-20991230.nc
HadGEM2-ES	r1i1p1	tas	day	20051201-20991230	1	1	34340	94	1128	33870	95	1129	splitYear	extractDatesNC	error	OK	OK	tas_day_HadGEM2-ES_rcp45_r1i1p1_20051201-20991230.nc
HadGEM2-ES	r1i1p1	tasmax	day	20051201-21091130	1	1	37960	104	1248	37440	105	1248	splitYear	extractDatesNC	error	OK	OK	tasmax_day_HadGEM2-ES_rcp45_r1i1p1_20051201-21091130.nc
HadGEM2-ES	r1i1p1	tasmin	day	20051201-20991230	1	1	34340	94	1128	33870	95	1129	splitYear	extractDatesNC	error	OK	OK	tasmin_day_HadGEM2-ES_rcp45_r1i1p1_20051201-20991230.nc
HadGEM2-ES	r2i1p1	pr	day	20051201-21001230	1	1	34705	95	1140	34230	96	1141	splitYear	extractDatesNC	error	OK	OK	pr_day_HadGEM2-ES_rcp45_r2i1p1_20051201-21001230.nc
HadGEM2-ES	r2i1p1	sfcWind	day	20051201-21001230	1	1	34705	95	1140	34230	96	1141	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_HadGEM2-ES_rcp45_r2i1p1_20051201-21001230.nc
HadGEM2-ES	r2i1p1	tas	day	20051201-21001230	1	1	34705	95	1140	34230	96	1141	splitYear	extractDatesNC	error	OK	OK	tas_day_HadGEM2-ES_rcp45_r2i1p1_20051201-21001230.nc
HadGEM2-ES	r2i1p1	tasmax	day	20051201-21001230	1	1	34705	95	1140	34230	96	1141	splitYear	extractDatesNC	error	OK	OK	tasmax_day_HadGEM2-ES_rcp45_r2i1p1_20051201-21001230.nc
HadGEM2-ES	r2i1p1	tasmin	day	20051201-21001230	1	1	34705	95	1140	34230	96	1141	splitYear	extractDatesNC	error	OK	OK	tasmin_day_HadGEM2-ES_rcp45_r2i1p1_20051201-21001230.nc
HadGEM2-ES	r2i1p1	pr	day	20051201-21001230	1	1	34705	95	1140	34184	98	1141	splitYear	extractDatesNC	error	OK	OK	pr_day_HadGEM2-ES_rcp45_r2i1p1_20051201-21001230.nc
HadGEM2-ES	r3i1p1	sfcWind	day	20051201-21001230	1	1	34705	95	1140	34230	96	1141	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_HadGEM2-ES_rcp45_r3i1p1_20051201-21001230.nc
HadGEM2-ES	r3i1p1	tas	day	20051201-21001230	1	1	34705	95	1140	34230	96	1141	splitYear	extractDatesNC	error	OK	OK	tas_day_HadGEM2-ES_rcp45_r3i1p1_20051201-21001230.nc
