model	ens	var	time	date	levels	nlevels	ndate	nyear	nmon	ndateNC	nyearNC	nmonNC	splitYear	extractDatesNC	checkNdates	checkNYears	checkNmon	file
bcc-csm1-1	r1i1p1	hur	day	19500101-20121230	1,2	8	22994	62	755.000000000001	22994	63	756	splitYear	extractDatesNC	OK	OK	OK	hur_day_bcc-csm1-1_historical_r1i1p1_19500101-20121230.nc
bcc-csm1-1	r1i1p1	pr	day	18500101-20121230	1	1	59494	162	1955	59494	163	1956	splitYear	extractDatesNC	OK	OK	OK	pr_day_bcc-csm1-1_historical_r1i1p1_18500101-20121230.nc
bcc-csm1-1	r1i1p1	rsds	day	19500101-20121230	1	1	22994	62	755.000000000001	22994	63	756	splitYear	extractDatesNC	OK	OK	OK	rsds_day_bcc-csm1-1_historical_r1i1p1_19500101-20121230.nc
bcc-csm1-1	r1i1p1	tas	day	18500101-20121230	1	1	59494	162	1955	59494	163	1956	splitYear	extractDatesNC	OK	OK	OK	tas_day_bcc-csm1-1_historical_r1i1p1_18500101-20121230.nc
bcc-csm1-1	r1i1p1	tasmax	day	18500101-20121230	1	1	59494	162	1955	59494	163	1956	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_bcc-csm1-1_historical_r1i1p1_18500101-20121230.nc
bcc-csm1-1	r1i1p1	tasmin	day	18500101-20121230	1	1	59494	162	1955	59494	163	1956	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_bcc-csm1-1_historical_r1i1p1_18500101-20121230.nc
bcc-csm1-1-m	r1i1p1	hur	day	19500101-20121231	1,2	8	22995	63	756	22995	63	756	splitYear	extractDatesNC	OK	OK	OK	hur_day_bcc-csm1-1-m_historical_r1i1p1_19500101-20121231.nc
bcc-csm1-1-m	r1i1p1	pr	day	18500101-20121231	1	1	59495	163	1956	59495	163	1956	splitYear	extractDatesNC	OK	OK	OK	pr_day_bcc-csm1-1-m_historical_r1i1p1_18500101-20121231.nc
bcc-csm1-1-m	r1i1p1	rsds	day	19500101-20121231	1	1	22995	63	756	22995	63	756	splitYear	extractDatesNC	OK	OK	OK	rsds_day_bcc-csm1-1-m_historical_r1i1p1_19500101-20121231.nc
bcc-csm1-1-m	r1i1p1	sfcWind	day	18500101-20121231	1	1	59495	163	1956	59495	163	1956	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_bcc-csm1-1-m_historical_r1i1p1_18500101-20121231.nc
bcc-csm1-1-m	r1i1p1	tas	day	18500101-20121231	1	1	59495	163	1956	59495	163	1956	splitYear	extractDatesNC	OK	OK	OK	tas_day_bcc-csm1-1-m_historical_r1i1p1_18500101-20121231.nc
bcc-csm1-1-m	r1i1p1	tasmax	day	18500101-20121231	1	1	59495	163	1956	59495	163	1956	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_bcc-csm1-1-m_historical_r1i1p1_18500101-20121231.nc
bcc-csm1-1-m	r1i1p1	tasmin	day	18500101-20121231	1	1	59495	163	1956	59495	163	1956	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_bcc-csm1-1-m_historical_r1i1p1_18500101-20121231.nc
BNU-ESM	r1i1p1	hur	day	19500101-20051231	1,2	8	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	hur_day_BNU-ESM_historical_r1i1p1_19500101-20051231.nc
BNU-ESM	r1i1p1	pr	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	pr_day_BNU-ESM_historical_r1i1p1_19500101-20051231.nc
BNU-ESM	r1i1p1	rsds	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	rsds_day_BNU-ESM_historical_r1i1p1_19500101-20051231.nc
BNU-ESM	r1i1p1	sfcWind	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_BNU-ESM_historical_r1i1p1_19500101-20051231.nc
BNU-ESM	r1i1p1	tas	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tas_day_BNU-ESM_historical_r1i1p1_19500101-20051231.nc
BNU-ESM	r1i1p1	tasmax	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_BNU-ESM_historical_r1i1p1_19500101-20051231.nc
BNU-ESM	r1i1p1	tasmin	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_BNU-ESM_historical_r1i1p1_19500101-20051231.nc
CanCM4	r10i1p1	pr	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanCM4_historical_r10i1p1_19610101-20051231.nc
CanCM4	r10i1p1	tasmax	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanCM4_historical_r10i1p1_19610101-20051231.nc
CanCM4	r10i1p1	tasmin	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanCM4_historical_r10i1p1_19610101-20051231.nc
CanCM4	r1i1p1	pr	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanCM4_historical_r1i1p1_19610101-20051231.nc
CanCM4	r1i1p1	tasmax	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanCM4_historical_r1i1p1_19610101-20051231.nc
CanCM4	r1i1p1	tasmin	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanCM4_historical_r1i1p1_19610101-20051231.nc
CanCM4	r2i1p1	pr	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanCM4_historical_r2i1p1_19610101-20051231.nc
CanCM4	r2i1p1	tasmax	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanCM4_historical_r2i1p1_19610101-20051231.nc
CanCM4	r2i1p1	tasmin	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanCM4_historical_r2i1p1_19610101-20051231.nc
CanCM4	r3i1p1	pr	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanCM4_historical_r3i1p1_19610101-20051231.nc
CanCM4	r3i1p1	tasmax	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanCM4_historical_r3i1p1_19610101-20051231.nc
CanCM4	r3i1p1	tasmin	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanCM4_historical_r3i1p1_19610101-20051231.nc
CanCM4	r4i1p1	pr	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanCM4_historical_r4i1p1_19610101-20051231.nc
CanCM4	r4i1p1	tasmax	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanCM4_historical_r4i1p1_19610101-20051231.nc
CanCM4	r4i1p1	tasmin	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanCM4_historical_r4i1p1_19610101-20051231.nc
CanCM4	r5i1p1	pr	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanCM4_historical_r5i1p1_19610101-20051231.nc
CanCM4	r5i1p1	tasmax	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanCM4_historical_r5i1p1_19610101-20051231.nc
CanCM4	r5i1p1	tasmin	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanCM4_historical_r5i1p1_19610101-20051231.nc
CanCM4	r6i1p1	pr	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanCM4_historical_r6i1p1_19610101-20051231.nc
CanCM4	r6i1p1	tasmax	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanCM4_historical_r6i1p1_19610101-20051231.nc
CanCM4	r6i1p1	tasmin	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanCM4_historical_r6i1p1_19610101-20051231.nc
CanCM4	r7i1p1	pr	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanCM4_historical_r7i1p1_19610101-20051231.nc
CanCM4	r7i1p1	tasmax	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanCM4_historical_r7i1p1_19610101-20051231.nc
CanCM4	r7i1p1	tasmin	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanCM4_historical_r7i1p1_19610101-20051231.nc
CanCM4	r8i1p1	pr	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanCM4_historical_r8i1p1_19610101-20051231.nc
CanCM4	r8i1p1	tasmax	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanCM4_historical_r8i1p1_19610101-20051231.nc
CanCM4	r8i1p1	tasmin	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanCM4_historical_r8i1p1_19610101-20051231.nc
CanCM4	r9i1p1	pr	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanCM4_historical_r9i1p1_19610101-20051231.nc
CanCM4	r9i1p1	tasmax	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanCM4_historical_r9i1p1_19610101-20051231.nc
CanCM4	r9i1p1	tasmin	day	19610101-20051231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanCM4_historical_r9i1p1_19610101-20051231.nc
CanESM2	r1i1p1	hur	day	19610101-20051231	1,2	8	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	hur_day_CanESM2_historical_r1i1p1_19610101-20051231.nc
CanESM2	r1i1p1	pr	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanESM2_historical_r1i1p1_18500101-20051231.nc
CanESM2	r1i1p1	rsds	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CanESM2_historical_r1i1p1_18500101-20051231.nc
CanESM2	r1i1p1	sfcWind	day	18500101-20051231	1	1	56940	156	1872	56938	156	1872	splitYear	extractDatesNC	error	OK	OK	sfcWind_day_CanESM2_historical_r1i1p1_18500101-20051231.nc
CanESM2	r1i1p1	tas	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tas_day_CanESM2_historical_r1i1p1_18500101-20051231.nc
CanESM2	r1i1p1	tasmax	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanESM2_historical_r1i1p1_18500101-20051231.nc
CanESM2	r1i1p1	tasmin	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanESM2_historical_r1i1p1_18500101-20051231.nc
CanESM2	r2i1p1	hur	day	19610101-20051231	1,2	8	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	hur_day_CanESM2_historical_r2i1p1_19610101-20051231.nc
CanESM2	r2i1p1	pr	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanESM2_historical_r2i1p1_18500101-20051231.nc
CanESM2	r2i1p1	rsds	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CanESM2_historical_r2i1p1_18500101-20051231.nc
CanESM2	r2i1p1	sfcWind	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CanESM2_historical_r2i1p1_18500101-20051231.nc
CanESM2	r2i1p1	tas	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tas_day_CanESM2_historical_r2i1p1_18500101-20051231.nc
CanESM2	r2i1p1	tasmax	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanESM2_historical_r2i1p1_18500101-20051231.nc
CanESM2	r2i1p1	tasmin	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanESM2_historical_r2i1p1_18500101-20051231.nc
CanESM2	r3i1p1	hur	day	19610101-20051231	1,2	8	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	hur_day_CanESM2_historical_r3i1p1_19610101-20051231.nc
CanESM2	r3i1p1	pr	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanESM2_historical_r3i1p1_18500101-20051231.nc
CanESM2	r3i1p1	rsds	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CanESM2_historical_r3i1p1_18500101-20051231.nc
CanESM2	r3i1p1	sfcWind	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CanESM2_historical_r3i1p1_18500101-20051231.nc
CanESM2	r3i1p1	tas	day	18500101-20051231	1	1	56940	156	1872	56938	156	1872	splitYear	extractDatesNC	error	OK	OK	tas_day_CanESM2_historical_r3i1p1_18500101-20051231.nc
CanESM2	r3i1p1	tasmax	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanESM2_historical_r3i1p1_18500101-20051231.nc
CanESM2	r3i1p1	tasmin	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanESM2_historical_r3i1p1_18500101-20051231.nc
CanESM2	r4i1p1	hur	day	19610101-20051231	1,2	8	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	hur_day_CanESM2_historical_r4i1p1_19610101-20051231.nc
CanESM2	r4i1p1	pr	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanESM2_historical_r4i1p1_18500101-20051231.nc
CanESM2	r4i1p1	rsds	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CanESM2_historical_r4i1p1_18500101-20051231.nc
CanESM2	r4i1p1	sfcWind	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CanESM2_historical_r4i1p1_18500101-20051231.nc
CanESM2	r4i1p1	tas	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tas_day_CanESM2_historical_r4i1p1_18500101-20051231.nc
CanESM2	r4i1p1	tasmax	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanESM2_historical_r4i1p1_18500101-20051231.nc
CanESM2	r4i1p1	tasmin	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanESM2_historical_r4i1p1_18500101-20051231.nc
CanESM2	r5i1p1	hur	day	19610101-20051231	1,2	8	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	hur_day_CanESM2_historical_r5i1p1_19610101-20051231.nc
CanESM2	r5i1p1	pr	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanESM2_historical_r5i1p1_18500101-20051231.nc
CanESM2	r5i1p1	rsds	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CanESM2_historical_r5i1p1_18500101-20051231.nc
CanESM2	r5i1p1	sfcWind	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CanESM2_historical_r5i1p1_18500101-20051231.nc
CanESM2	r5i1p1	tas	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tas_day_CanESM2_historical_r5i1p1_18500101-20051231.nc
CanESM2	r5i1p1	tasmax	day	18500101-20051231	1	1	56940	156	1872	56940	160	1876	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanESM2_historical_r5i1p1_18500101-20051231.nc
CanESM2	r5i1p1	tasmin	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanESM2_historical_r5i1p1_18500101-20051231.nc
CESM1-BGC	r1i1p1	pr	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	pr_day_CESM1-BGC_historical_r1i1p1_18500101-20051231.nc
CESM1-BGC	r1i1p1	tas	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tas_day_CESM1-BGC_historical_r1i1p1_18500101-20051231.nc
CESM1-BGC	r1i1p1	tasmax	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CESM1-BGC_historical_r1i1p1_18500101-20051231.nc
CESM1-BGC	r1i1p1	tasmin	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CESM1-BGC_historical_r1i1p1_18500101-20051231.nc
CESM1-CAM5	r1i1p1	pr	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	pr_day_CESM1-CAM5_historical_r1i1p1_18500101-20051231.nc
CESM1-CAM5	r1i1p1	tas	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tas_day_CESM1-CAM5_historical_r1i1p1_18500101-20051231.nc
CESM1-CAM5	r1i1p1	tasmax	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CESM1-CAM5_historical_r1i1p1_18500101-20051231.nc
CESM1-CAM5	r1i1p1	tasmin	day	18500101-20051231	1	1	56940	156	1872	56940	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CESM1-CAM5_historical_r1i1p1_18500101-20051231.nc
CMCC-CMS	r1i1p1	hur	day	18500101-20051231	1,2	8	56940	156	1872	56978	156	1872	splitYear	extractDatesNC	OK	OK	OK	hur_day_CMCC-CMS_historical_r1i1p1_18500101-20051231.nc
CMCC-CMS	r1i1p1	pr	day	18500101-20051231	1	1	56940	156	1872	56978	156	1872	splitYear	extractDatesNC	OK	OK	OK	pr_day_CMCC-CMS_historical_r1i1p1_18500101-20051231.nc
CMCC-CMS	r1i1p1	rsds	day	18500101-20051231	1	1	56940	156	1872	56978	156	1872	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CMCC-CMS_historical_r1i1p1_18500101-20051231.nc
CMCC-CMS	r1i1p1	sfcWind	day	18500101-20051231	1	1	56940	156	1872	56978	156	1872	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CMCC-CMS_historical_r1i1p1_18500101-20051231.nc
CMCC-CMS	r1i1p1	tas	day	18500101-20051231	1	1	56940	156	1872	56978	156	1872	splitYear	extractDatesNC	OK	OK	OK	tas_day_CMCC-CMS_historical_r1i1p1_18500101-20051231.nc
CMCC-CMS	r1i1p1	tasmax	day	18500101-20051231	1	1	56940	156	1872	56978	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CMCC-CMS_historical_r1i1p1_18500101-20051231.nc
CMCC-CMS	r1i1p1	tasmin	day	18500101-20051231	1	1	56940	156	1872	56978	156	1872	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CMCC-CMS_historical_r1i1p1_18500101-20051231.nc
CNRM-CM5	r1i1p1	hur	day	19600101-20051231	1,2	8	16790	46	552	16145	46	531	splitYear	extractDatesNC	error	OK	error	hur_day_CNRM-CM5_historical_r1i1p1_19600101-20051231.nc
CNRM-CM5	r1i1p1	pr	day	19600101-20051231	1	1	16790	46	552	16802	46	552	splitYear	extractDatesNC	OK	OK	OK	pr_day_CNRM-CM5_historical_r1i1p1_19600101-20051231.nc
CNRM-CM5	r1i1p1	rsds	day	19600101-20051231	1	1	16790	46	552	16802	46	552	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CNRM-CM5_historical_r1i1p1_19600101-20051231.nc
CNRM-CM5	r1i1p1	sfcWind	day	19600101-20051231	1	1	16790	46	552	16802	46	552	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CNRM-CM5_historical_r1i1p1_19600101-20051231.nc
CNRM-CM5	r1i1p1	tas	day	18500101-20051231	1	1	56940	156	1872	56978	156	1872	splitYear	extractDatesNC	OK	OK	OK	tas_day_CNRM-CM5_historical_r1i1p1_18500101-20051231.nc
CNRM-CM5	r1i1p1	tasmax	day	19600101-20051231	1	1	16790	46	552	16802	46	552	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CNRM-CM5_historical_r1i1p1_19600101-20051231.nc
CNRM-CM5	r1i1p1	tasmin	day	19600101-20051231	1	1	16790	46	552	16802	46	552	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CNRM-CM5_historical_r1i1p1_19600101-20051231.nc
ACCESS1-0	r1i1p1	pr	day	19500101-20051231	1	1	20440	56	672	20454	56	672	splitYear	extractDatesNC	OK	OK	OK	pr_day_ACCESS1-0_historical_r1i1p1_19500101-20051231.nc
ACCESS1-0	r1i1p1	sfcWind	day	19500101-20051231	1	1	20440	56	672	20454	56	672	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_ACCESS1-0_historical_r1i1p1_19500101-20051231.nc
ACCESS1-0	r1i1p1	tas	day	19500101-20051231	1	1	20440	56	672	20454	58	674	splitYear	extractDatesNC	OK	OK	OK	tas_day_ACCESS1-0_historical_r1i1p1_19500101-20051231.nc
ACCESS1-0	r1i1p1	tasmax	day	19500101-20051231	1	1	20440	56	672	20454	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_ACCESS1-0_historical_r1i1p1_19500101-20051231.nc
ACCESS1-0	r1i1p1	tasmin	day	19500101-20051231	1	1	20440	56	672	20454	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_ACCESS1-0_historical_r1i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r10i1p1	pr	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_historical_r10i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r10i1p1	rsds	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CSIRO-Mk3-6-0_historical_r10i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r10i1p1	sfcWind	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_historical_r10i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r10i1p1	tas	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_historical_r10i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r10i1p1	tasmax	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_historical_r10i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r10i1p1	tasmin	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_historical_r10i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r1i1p1	hur	day	19650101-20051231	1,2	8	14965	41	492	14965	41	492	splitYear	extractDatesNC	OK	OK	OK	hur_day_CSIRO-Mk3-6-0_historical_r1i1p1_19650101-20051231.nc
CSIRO-Mk3-6-0	r1i1p1	pr	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_historical_r1i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r1i1p1	rsds	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CSIRO-Mk3-6-0_historical_r1i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r1i1p1	sfcWind	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_historical_r1i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r1i1p1	tas	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_historical_r1i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r1i1p1	tasmax	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_historical_r1i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r1i1p1	tasmin	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_historical_r1i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r2i1p1	pr	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_historical_r2i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r2i1p1	sfcWind	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_historical_r2i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r2i1p1	tas	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_historical_r2i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r2i1p1	tasmax	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_historical_r2i1p1_19500101-20051231.nc
CSIRO-Mk3-6-0	r2i1p1	tasmin	day	19500101-20051231	1	1	20440	56	672	20440	56	672	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_historical_r2i1p1_19500101-20051231.nc
