"CELL30M","SoilProfile","repre","acum"
22089,"WI_ACLR003",0.1,0.627777777777778
22089,"WI_PDRO011",0.0833333333333333,0.711111111111111
24219,"WI_LPIN003",0.216666666666667,0.216666666666667
24219,"WI_GLBW562",0.213888888888889,0.430555555555556
24219,"WI_ACBD013",0.15,0.580555555555555
24219,"WI_PHAR041",0.144444444444444,0.725
25485,"WI_VRYE004",0.216666666666667,0.216666666666667
25485,"WI_LVZW001",0.2,0.416666666666667
25485,"WI_CMCR004",0.166666666666667,0.583333333333333
25485,"WI_ARAO024",0.1,0.683333333333333
25485,"WI_CMMA003",0.1,0.783333333333333
26380,"WI_CMCR004",0.216666666666667,0.216666666666667
26380,"WI_ARBW681",0.208333333333333,0.425
26380,"WI_CMMA003",0.144444444444444,0.569444444444444
26380,"WI_CLPE017",0.125,0.694444444444444
26380,"WI_CMYE064",0.0833333333333333,0.777777777777778
27098,"WI_RGEC023",0.216666666666667,0.216666666666667
27098,"WI_PHUY033",0.166666666666667,0.383333333333333
27098,"WI_CMYE288",0.152777777777778,0.536111111111111
27098,"WI_CHCA019",0.144444444444444,0.680555555555556
27098,"WI_ANIT063",0.1,0.780555555555556
13234,"WI_ALIN006",0.215277777777778,0.215277777777778
13234,"WI_GLCF022",0.179166666666667,0.394444444444444
13234,"WI_LXCI018",0.166666666666667,0.561111111111111
13234,"WI_ACBR110",0.144444444444444,0.705555555555555
11995,"WI_FRBR076",0.214444444444444,0.214444444444444
11995,"WI_LVDE014",0.2,0.414444444444444
11995,"WI_FLLK008",0.175,0.589444444444444
11995,"WI_CMCN035",0.133333333333333,0.722777777777778
8,"WI_CMYE090",0.213888888888889,0.213888888888889
8,"WI_SCIL031",0.194444444444444,0.408333333333333
8,"WI_LVIT014",0.119444444444444,0.527777777777778
8,"WI_CMYE118",0.116666666666667,0.644444444444444
8,"WI_CMRU004",0.0875,0.731944444444444
9814,"WI_CMDE037",0.213888888888889,0.213888888888889
9814,"WI_CMMG023",0.211111111111111,0.425
9814,"WI_PHPT031",0.211111111111111,0.636111111111111
9814,"WI_GLMY008",0.105555555555556,0.741666666666667
10347,"WI_ANCO022",0.213888888888889,0.213888888888889
10347,"WI_NTCO045",0.2,0.413888888888889
10347,"WI_FLSN002",0.133333333333333,0.547222222222222
10347,"WI_CMTH046",0.111111111111111,0.658333333333333
10347,"WI_ANCR015",0.0916666666666667,0.75
13099,"WI_LXCI018",0.213888888888889,0.213888888888889
13099,"WI_FRBR038",0.183333333333333,0.397222222222222
13099,"WI_FLTH039",0.175,0.572222222222222
13099,"WI_GLBW562",0.155555555555556,0.727777777777778
14517,"WI_LXCI018",0.213888888888889,0.213888888888889
14517,"WI_ACBR003",0.194444444444444,0.408333333333333
14517,"WI_PTBR113",0.194444444444444,0.602777777777778
14517,"WI_FRBR038",0.183333333333333,0.786111111111111
16317,"HC_GEN0022",0.213888888888889,0.213888888888889
16317,"WI_LVLS007",0.166666666666667,0.380555555555556
16317,"WI_FRCM010",0.125,0.505555555555556
16317,"WI_LVBR026",0.0972222222222222,0.602777777777778
16317,"WI_NTMY019",0.0972222222222222,0.7
17075,"WI_LVCM012",0.213888888888889,0.213888888888889
17075,"WI_FRRW011",0.198611111111111,0.4125
17075,"WI_ACBJ002",0.1875,0.6
17075,"WI_FRUG001",0.116666666666667,0.716666666666667
18462,"WI_LPIN003",0.213888888888889,0.213888888888889
18462,"WI_ACBD013",0.194444444444444,0.408333333333333
18462,"WI_PHZM054",0.194444444444444,0.602777777777778
18462,"WI_LVLS007",0.152777777777778,0.755555555555556
18660,"WI_GLBW562",0.213888888888889,0.213888888888889
18660,"WI_VRYE005",0.2,0.413888888888889
18660,"WI_LVMX021",0.175,0.588888888888889
18660,"WI_CMYE153",0.155555555555556,0.744444444444444
20289,"WI_CMRU005",0.213888888888889,0.213888888888889
20289,"WI_RGAR033",0.2,0.413888888888889
20289,"WI_FRAO009",0.177777777777778,0.591666666666667
20289,"WI_LPCF011",0.0916666666666667,0.683333333333333
20289,"WI_CLPT035",0.0888888888888889,0.772222222222222
25851,"WI_CMYE118",0.213888888888889,0.213888888888889
25851,"WI_CMBR104",0.194444444444444,0.408333333333333
25851,"WI_SCMA009",0.116666666666667,0.525
25851,"WI_CMCR004",0.0972222222222222,0.622222222222222
25851,"WI_PHGT002",0.0833333333333333,0.705555555555555
9098,"WI_LVUS142",0.2125,0.2125
9098,"WI_NTCO001",0.141666666666667,0.354166666666667
9098,"WI_CMCO021",0.125,0.479166666666667
9098,"WI_SNAR019",0.125,0.604166666666667
9098,"WI_CMLS010",0.118055555555556,0.722222222222222
11786,"WI_FLPE010",0.2125,0.2125
11786,"WI_ACZR059",0.161111111111111,0.373611111111111
11786,"WI_ACGA005",0.0888888888888889,0.4625
11786,"WI_CMMY024",0.0777777777777778,0.540277777777778
11786,"HC_GEN0010",0.0666666666666667,0.606944444444445
11786,"WI_ALCO049",0.0555555555555556,0.6625
11786,"WI_GLGB042",0.0555555555555556,0.718055555555556
11793,"WI_ACUS038",0.2125,0.2125
11793,"WI_CMTH046",0.194444444444444,0.406944444444444
11793,"WI_FRRW010",0.159722222222222,0.566666666666667
11793,"WI_ACBR060",0.136111111111111,0.702777777777778
12012,"WI_FRZM007",0.2125,0.2125
12012,"WI_ACTH072",0.208333333333333,0.420833333333333
12012,"WI_FRBR039",0.208333333333333,0.629166666666667
12012,"WI_ACBJ002",0.188888888888889,0.818055555555556
14485,"WI_LPCF010",0.2125,0.2125
14485,"WI_CMMX017",0.188888888888889,0.401388888888889
14485,"WI_ACLR011",0.183333333333333,0.584722222222222
14485,"WI_LPCF001",0.133333333333333,0.718055555555556
14926,"WI_ARBW261",0.2125,0.2125
14926,"WI_FLBD004",0.2125,0.425
14926,"HC_GEN0016",0.0944444444444444,0.519444444444444
14926,"WI_FRCM010",0.0944444444444444,0.613888888888889
14926,"WI_LVCM012",0.0944444444444444,0.708333333333333
15207,"WI_LPCF010",0.2125,0.2125
15207,"WI_CMMX017",0.188888888888889,0.401388888888889
15207,"WI_ACLR011",0.15,0.551388888888889
15207,"WI_LPCF001",0.15,0.701388888888889
16114,"WI_CMFR013",0.2125,0.2125
16114,"WI_ACLS021",0.165277777777778,0.377777777777778
16114,"WI_ANPE024",0.161111111111111,0.538888888888889
16114,"WI_PTSR008",0.152777777777778,0.691666666666667
16114,"WI_LVBJ003",0.0944444444444444,0.786111111111111
17053,"WI_ACBI015",0.2125,0.2125
17053,"WI_CMCO069",0.2,0.4125
17053,"WI_LVBR054",0.170833333333333,0.583333333333333
17053,"WI_CMMA003",0.0833333333333333,0.666666666666667
17053,"WI_ACBJ007",0.0777777777777778,0.744444444444444
20090,"WI_RGAR042",0.2125,0.2125
20090,"WI_NTBR056",0.194444444444444,0.406944444444444
20090,"WI_LVLS007",0.165277777777778,0.572222222222222
20090,"WI_FLYE120",0.116666666666667,0.688888888888889
20090,"WI_FRCM010",0.0944444444444444,0.783333333333333
745,"WI_LVIT035",0.212222222222222,0.212222222222222
745,"WI_CMRU004",0.194444444444444,0.406666666666667
745,"WI_CMCA014",0.1925,0.599166666666667
745,"WI_PHAL035",0.1875,0.786666666666667
11601,"WI_VRBW457",0.212121212121212,0.212121212121212
11601,"HC_GEN0016",0.181818181818182,0.393939393939394
11601,"WI_FLVE023",0.145454545454545,0.539393939393939
11601,"WI_CMVE017",0.109090909090909,0.648484848484848
11601,"WI_PHUY067",0.1,0.748484848484849
12511,"WI_RGEC008",0.211111111111111,0.211111111111111
12511,"WI_ALIN006",0.158333333333333,0.369444444444444
12511,"WI_FRBR039",0.133333333333333,0.502777777777778
12511,"WI_NTMX005",0.127777777777778,0.630555555555556
12511,"WI_GLCF022",0.105555555555556,0.736111111111111
12549,"WI_FRBR036",0.211111111111111,0.211111111111111
12549,"WI_FRID092",0.211111111111111,0.422222222222222
12549,"WI_FLEC020",0.183333333333333,0.605555555555556
12549,"WI_PLFR039",0.15,0.755555555555556
14499,"WI_KSCA037",0.211111111111111,0.211111111111111
14499,"WI_ACVE010",0.105555555555556,0.316666666666667
14499,"WI_CMCF004",0.105555555555556,0.422222222222222
14499,"WI_CMCU011",0.105555555555556,0.527777777777778
14499,"WI_CMVE017",0.1,0.627777777777778
14499,"WI_LVUS090",0.1,0.727777777777778
14674,"WI_KSCA037",0.211111111111111,0.211111111111111
14674,"WI_CMVE017",0.122222222222222,0.333333333333333
14674,"WI_LVUS090",0.122222222222222,0.455555555555556
14674,"WI_ACVE010",0.105555555555556,0.561111111111111
14674,"WI_CMCF004",0.105555555555556,0.666666666666667
14674,"WI_CMCU011",0.105555555555556,0.772222222222222
14675,"WI_CMVE017",0.211111111111111,0.211111111111111
14675,"WI_LVUS090",0.211111111111111,0.422222222222222
14675,"WI_LVAL029",0.166666666666667,0.588888888888889
14675,"WI_LVBW559",0.166666666666667,0.755555555555556
14689,"WI_LVAL029",0.211111111111111,0.211111111111111
14689,"WI_LVBW559",0.211111111111111,0.422222222222222
14689,"WI_ACBR022",0.166666666666667,0.588888888888889
14689,"WI_PTMY007",0.161111111111111,0.75
16004,"WI_SCIL032",0.211111111111111,0.211111111111111
16004,"WI_PLMZ004",0.166666666666667,0.377777777777778
16004,"WI_PLFR039",0.155555555555556,0.533333333333333
16004,"WI_LXNG008",0.131944444444444,0.665277777777778
16004,"HC_GEN0025",0.0972222222222222,0.7625
17589,"WI_ACBJ007",0.211111111111111,0.211111111111111
17589,"WI_FRBR017",0.211111111111111,0.422222222222222
17589,"WI_ACSL004",0.168055555555556,0.590277777777778
17589,"WI_CMMA003",0.166666666666667,0.756944444444444
4777,"WI_VRNI020",0.21,0.21
4777,"WI_FRCO004",0.12,0.33
4777,"WI_LVBR026",0.112,0.442
4777,"WI_FLBD004",0.092,0.534
4777,"HC_GEN0010",0.09,0.624
4777,"WI_ACPE008",0.09,0.714
21024,"WI_FRCR011",0.21,0.21
21024,"WI_FRZM005",0.21,0.42
21024,"WI_GLBW749",0.18,0.6
21024,"WI_ACVE011",0.168,0.768
19384,"WI_CLPT035",0.209722222222222,0.209722222222222
19384,"WI_VRJM028",0.156944444444444,0.366666666666667
19384,"WI_CMCO067",0.15,0.516666666666667
19384,"WI_VRGT006",0.131944444444444,0.648611111111111
19384,"HC_GEN0007",0.1,0.748611111111111
13665,"WI_ACNE008",0.209677419354839,0.209677419354839
13665,"WI_LVCM012",0.179032258064516,0.388709677419355
13665,"WI_PTML013",0.154838709677419,0.543548387096774
13665,"WI_FRZR027",0.141935483870968,0.685483870967742
13665,"WI_ATDE006",0.112903225806452,0.798387096774194
193,"WI_CMCA014",0.208333333333333,0.208333333333333
193,"WI_CMYE090",0.208333333333333,0.416666666666667
193,"WI_CMYE118",0.208333333333333,0.625
193,"WI_CMYE112",0.138888888888889,0.763888888888889
8171,"WI_CMCR027",0.208333333333333,0.208333333333333
8171,"WI_ACZR060",0.161111111111111,0.369444444444444
8171,"WI_CMCR013",0.1375,0.506944444444444
8171,"WI_CMCR004",0.115277777777778,0.622222222222222
8171,"WI_ANCL006",0.111111111111111,0.733333333333333
10202,"WI_ALID016",0.208333333333333,0.208333333333333
10202,"WI_FRBR029",0.173611111111111,0.381944444444444
10202,"WI_PZNL010",0.166666666666667,0.548611111111111
10202,"WI_GLCO042",0.104166666666667,0.652777777777778
10202,"WI_GLZM019",0.104166666666667,0.756944444444444
10743,"WI_FRZR014",0.208333333333333,0.208333333333333
10743,"WI_FRRW010",0.198611111111111,0.406944444444444
10743,"WI_ACVE013",0.125,0.531944444444444
10743,"WI_PHPT030",0.125,0.656944444444444
10743,"WI_FRAO008",0.108333333333333,0.765277777777778
11819,"WI_ACTH072",0.208333333333333,0.208333333333333
11819,"WI_FRBR039",0.208333333333333,0.416666666666667
11819,"WI_ACVE012",0.182222222222222,0.598888888888889
11819,"WI_PHUY070",0.155555555555556,0.754444444444444
13422,"WI_NTBR008",0.208333333333333,0.208333333333333
13422,"WI_FLEC020",0.0916666666666667,0.3
13422,"WI_LVAL029",0.0888888888888889,0.388888888888889
13422,"WI_LVBW559",0.0888888888888889,0.477777777777778
13422,"WI_ACBR110",0.0833333333333333,0.561111111111111
13422,"WI_CMBR100",0.0777777777777778,0.638888888888889
13422,"WI_PLFR039",0.075,0.713888888888889
16323,"WI_RGTG002",0.208333333333333,0.208333333333333
16323,"WI_GLCO042",0.180555555555556,0.388888888888889
16323,"WI_NTUY050",0.177777777777778,0.566666666666667
16323,"WI_FRMY022",0.152777777777778,0.719444444444444
16666,"WI_PHUY057",0.208333333333333,0.208333333333333
16666,"WI_LVLS007",0.194444444444444,0.402777777777778
16666,"HC_GEN0025",0.136111111111111,0.538888888888889
16666,"WI_VRPT010",0.116666666666667,0.655555555555556
16666,"WI_LVJM046",0.104166666666667,0.759722222222222
17432,"WI_ACUS029",0.208333333333333,0.208333333333333
17432,"WI_CMMZ006",0.208333333333333,0.416666666666667
17432,"WI_CMPT024",0.208333333333333,0.625
17432,"WI_CMPT025",0.125,0.75
17924,"WI_CMUS084",0.208333333333333,0.208333333333333
17924,"WI_FRJM051",0.145833333333333,0.354166666666667
17924,"WI_VRAO029",0.144444444444444,0.498611111111111
17924,"WI_CMMA003",0.133333333333333,0.631944444444444
17924,"HC_GEN0007",0.108333333333333,0.740277777777778
20105,"WI_LVUS022",0.208333333333333,0.208333333333333
20105,"WI_VRGT006",0.151388888888889,0.359722222222222
20105,"WI_LVCM012",0.144444444444444,0.504166666666667
20105,"WI_CMPE006",0.125,0.629166666666667
20105,"WI_VRJM029",0.111111111111111,0.740277777777778
20452,"WI_RGCR020",0.208333333333333,0.208333333333333
20452,"WI_PLAR043",0.194444444444444,0.402777777777778
20452,"WI_SNBR084",0.15,0.552777777777778
20452,"WI_PHUS108",0.125,0.677777777777778
20452,"WI_PHAR041",0.0833333333333333,0.761111111111111
20636,"WI_RGCR020",0.208333333333333,0.208333333333333
20636,"WI_CMYE116",0.194444444444444,0.402777777777778
20636,"WI_GLEC019",0.166666666666667,0.569444444444444
20636,"WI_LVTR021",0.125,0.694444444444444
20636,"WI_CHBW328",0.116666666666667,0.811111111111111
21707,"WI_ARIN007",0.208333333333333,0.208333333333333
21707,"WI_KSAR025",0.180555555555556,0.388888888888889
21707,"HC_GEN0007",0.125,0.513888888888889
21707,"WI_LVBW685",0.108333333333333,0.622222222222222
21707,"WI_LVPK030",0.0833333333333333,0.705555555555556
21720,"WI_FRCM010",0.208333333333333,0.208333333333333
21720,"WI_SCJO011",0.152777777777778,0.361111111111111
21720,"WI_CMPL010",0.125,0.486111111111111
21720,"WI_CMYE116",0.125,0.611111111111111
21720,"WI_KSAR025",0.0916666666666667,0.702777777777778
23160,"WI_CMUS084",0.208333333333333,0.208333333333333
23160,"WI_GLEC019",0.2,0.408333333333333
23160,"WI_SCAL030",0.133333333333333,0.541666666666667
23160,"WI_CMJM044",0.125,0.666666666666667
23160,"WI_PHAR015",0.125,0.791666666666667
25312,"WI_ARBW334",0.208333333333333,0.208333333333333
25312,"WI_GLTZ005",0.180555555555556,0.388888888888889
25312,"WI_FLYE193",0.125,0.513888888888889
25312,"WI_PHUS108",0.111111111111111,0.625
25312,"WI_SCMA009",0.108333333333333,0.733333333333333
26022,"WI_CMYE118",0.208333333333333,0.208333333333333
26022,"WI_LVZW001",0.2,0.408333333333333
26022,"WI_FLIL027",0.183333333333333,0.591666666666667
26022,"WI_CMCR004",0.166666666666667,0.758333333333333
29980,"WI_CMCO036",0.208333333333333,0.208333333333333
29980,"WI_ACVE011",0.180555555555556,0.388888888888889
29980,"WI_ALJM008",0.133333333333333,0.522222222222222
29980,"WI_GLGB042",0.125,0.647222222222222
29980,"WI_RGAR042",0.108333333333333,0.755555555555556
30518,"WI_PHUY033",0.208333333333333,0.208333333333333
30518,"WI_ALJM008",0.2,0.408333333333333
30518,"WI_ANCM051",0.133333333333333,0.541666666666667
30518,"WI_ACVE011",0.125,0.666666666666667
30518,"WI_ANIT063",0.125,0.791666666666667
23714,"WI_PHUS124",0.208,0.208
23714,"WI_GLNZ001",0.156,0.364
23714,"WI_PLBG003",0.156,0.52
23714,"WI_PDFR033",0.12,0.64
23714,"WI_ACTZ004",0.112,0.752
9845,"WI_CMCO021",0.207777777777778,0.207777777777778
9845,"WI_PHUY059",0.166666666666667,0.374444444444444
9845,"WI_PZTH051",0.119444444444444,0.493888888888889
9845,"WI_NTCO001",0.108333333333333,0.602222222222222
9845,"WI_CMBR109",0.0833333333333333,0.685555555555556
9845,"WI_LVDE014",0.0833333333333333,0.768888888888889
4778,"HC_GEN0016",0.207692307692308,0.207692307692308
4778,"WI_CMSL008",0.161538461538462,0.369230769230769
4778,"WI_VRNI020",0.121153846153846,0.490384615384615
4778,"WI_CMPL029",0.107692307692308,0.598076923076923
4778,"WI_FLBD004",0.0807692307692308,0.678846153846154
4778,"WI_FRCO004",0.0692307692307692,0.748076923076923
22278,"WI_ANNZ004",0.206944444444444,0.206944444444444
22278,"WI_FRZR008",0.166666666666667,0.373611111111111
22278,"WI_FLYE057",0.161111111111111,0.534722222222222
22278,"WI_NTBR055",0.138888888888889,0.673611111111111
22278,"WI_ACGA010",0.125,0.798611111111111
1639,"WI_FLYE135",0.206666666666667,0.206666666666667
1639,"WI_VRJM027",0.202222222222222,0.408888888888889
1639,"WI_CMRU004",0.188888888888889,0.597777777777778
1639,"WI_CMIL020",0.115555555555556,0.713333333333333
6536,"WI_ANID062",0.206060606060606,0.206060606060606
6536,"WI_LVBR026",0.16969696969697,0.375757575757576
6536,"WI_FRUG005",0.160606060606061,0.536363636363636
6536,"WI_RGCR020",0.121212121212121,0.657575757575758
6536,"WI_VRCU020",0.0757575757575758,0.733333333333333
5136,"WI_FLBD004",0.205882352941176,0.205882352941176
5136,"HC_GEN0016",0.197058823529412,0.402941176470588
5136,"WI_LPLY003",0.126470588235294,0.529411764705882
5136,"WI_VRNI020",0.123529411764706,0.652941176470588
5136,"WI_PHMA022",0.0882352941176471,0.741176470588235
30155,"WI_CMCR005",0.205714285714286,0.205714285714286
30155,"WI_LVUY032",0.2,0.405714285714286
30155,"WI_PHGT002",0.137142857142857,0.542857142857143
30155,"WI_LPCF010",0.12,0.662857142857143
30155,"WI_PZID081",0.08,0.742857142857143
9811,"HC_GEN0011",0.205555555555556,0.205555555555556
9811,"HC_GEN0010",0.183333333333333,0.388888888888889
9811,"WI_FLIT025",0.133333333333333,0.522222222222222
9811,"WI_GLTH041",0.133333333333333,0.655555555555556
9811,"WI_CMDE037",0.116666666666667,0.772222222222222
22969,"WI_SNET011",0.205555555555556,0.205555555555556
22969,"WI_ARIN007",0.180555555555556,0.386111111111111
22969,"HC_GEN0007",0.108333333333333,0.494444444444444
22969,"WI_FLBD004",0.1,0.594444444444444
22969,"WI_CMMA003",0.0944444444444444,0.688888888888889
22969,"WI_LVIT035",0.0833333333333333,0.772222222222222
20488,"WI_FRCR011",0.205172413793103,0.205172413793103
20488,"WI_FRZM005",0.205172413793103,0.410344827586207
20488,"WI_GLBW749",0.175862068965517,0.586206896551724
20488,"WI_FRUG001",0.144827586206897,0.731034482758621
5449,"WI_FRZM007",0.205,0.205
5449,"WI_FRUG005",0.158333333333333,0.363333333333333
5449,"WI_CMFI003",0.137222222222222,0.500555555555556
5449,"WI_ACBR009",0.116111111111111,0.616666666666667
5449,"WI_PHAL035",0.110555555555556,0.727222222222222
12751,"WI_CMBR112",0.204545454545455,0.204545454545455
12751,"WI_CMMG030",0.196969696969697,0.401515151515151
12751,"WI_NTUY050",0.190909090909091,0.592424242424242
12751,"WI_FRZR027",0.0984848484848485,0.690909090909091
12751,"WI_FLYE132",0.0909090909090909,0.781818181818182
5629,"WI_FRZM007",0.204166666666667,0.204166666666667
5629,"WI_FRUG005",0.136111111111111,0.340277777777778
5629,"WI_FLUS047",0.132222222222222,0.4725
5629,"WI_CLDE040",0.1225,0.595
5629,"HC_GEN0012",0.1,0.695
5629,"WI_ACBR009",0.0872222222222222,0.782222222222222
21727,"WI_FRBR049",0.204166666666667,0.204166666666667
21727,"WI_VRJM029",0.161111111111111,0.365277777777778
21727,"WI_FRBR067",0.15,0.515277777777778
21727,"HC_GEN0007",0.133333333333333,0.648611111111111
21727,"WI_GLTH017",0.0916666666666667,0.740277777777778
13248,"WI_PTMY007",0.202777777777778,0.202777777777778
13248,"WI_LVAL029",0.155555555555556,0.358333333333333
13248,"WI_LVBW559",0.155555555555556,0.513888888888889
13248,"WI_NTBR008",0.0916666666666667,0.605555555555556
13248,"WI_ACBR022",0.0833333333333333,0.688888888888889
13248,"WI_CMGN003",0.0777777777777778,0.766666666666667
11800,"WI_FRBR102",0.201388888888889,0.201388888888889
11800,"WI_PTMY007",0.184722222222222,0.386111111111111
11800,"WI_LXBW395",0.147222222222222,0.533333333333333
11800,"WI_FRSR010",0.141666666666667,0.675
11800,"WI_ALCO049",0.1,0.775
396,"WI_CMYE093",0.2,0.2
396,"HC_GEN0025",0.194444444444444,0.394444444444444
396,"WI_CMYE112",0.194444444444444,0.588888888888889
396,"WI_CMPA006",0.122222222222222,0.711111111111111
4408,"WI_VRSD037",0.2,0.2
4408,"WI_LVBW600",0.166666666666667,0.366666666666667
4408,"WI_PHCU017",0.1625,0.529166666666667
4408,"WI_VRJM027",0.0833333333333333,0.6125
4408,"WI_PHKE024",0.0763888888888889,0.688888888888889
4408,"WI_CMJM040",0.0625,0.751388888888889
5304,"WI_FRRW012",0.2,0.2
5304,"WI_CMID087",0.1875,0.3875
5304,"WI_FRCU007",0.1875,0.575
5304,"WI_CMJM037",0.125,0.7
6364,"WI_SCTH025",0.2,0.2
6364,"WI_NTCO045",0.138888888888889,0.338888888888889
6364,"WI_CMCR005",0.133333333333333,0.472222222222222
6364,"WI_LPLY003",0.133333333333333,0.605555555555556
6364,"WI_LXCI018",0.133333333333333,0.738888888888889
11071,"WI_ACUS038",0.2,0.2
11071,"HC_GEN0010",0.177777777777778,0.377777777777778
11071,"WI_FRRW010",0.144444444444444,0.522222222222222
11071,"HC_GEN0011",0.127777777777778,0.65
11071,"WI_CMMY024",0.0972222222222222,0.747222222222222
11101,"WI_GLBD005",0.2,0.2
11101,"WI_NTSR006",0.15,0.35
11101,"WI_FRZR014",0.111111111111111,0.461111111111111
11101,"WI_LVZW001",0.0777777777777778,0.538888888888889
11101,"WI_FRBR035",0.075,0.613888888888889
11101,"WI_PZNL010",0.075,0.688888888888889
11101,"WI_PTIN053",0.0666666666666667,0.755555555555556
11278,"WI_LVDE014",0.2,0.2
11278,"WI_ACVE012",0.182222222222222,0.382222222222222
11278,"WI_PHUY070",0.155555555555556,0.537777777777778
11278,"WI_CMCN035",0.133333333333333,0.671111111111111
11278,"WI_FRBR076",0.106666666666667,0.777777777777778
11604,"WI_CMWS004",0.2,0.2
11604,"WI_ANEC024",0.191666666666667,0.391666666666667
11604,"WI_ACBJ007",0.122222222222222,0.513888888888889
11604,"WI_CMYE118",0.0777777777777778,0.591666666666667
11604,"HC_GEN0011",0.075,0.666666666666667
11604,"WI_ANCM040",0.0666666666666667,0.733333333333333
11607,"WI_ACUS038",0.2,0.2
11607,"WI_FRRW010",0.169444444444444,0.369444444444444
11607,"WI_ACBI011",0.136111111111111,0.505555555555556
11607,"WI_LVBW600",0.116666666666667,0.622222222222222
11607,"WI_PDRO011",0.0777777777777778,0.7
11619,"WI_FRBR102",0.2,0.2
11619,"WI_PHUY072",0.180555555555556,0.380555555555556
11619,"WI_CMTH046",0.155555555555556,0.536111111111111
11619,"WI_PZTH051",0.108333333333333,0.644444444444444
11619,"WI_LXBW395",0.0888888888888889,0.733333333333333
12553,"WI_VRYE004",0.2,0.2
12553,"WI_CMRU008",0.194444444444444,0.394444444444444
12553,"WI_NTCO002",0.166666666666667,0.561111111111111
12553,"WI_LXCI018",0.116666666666667,0.677777777777778
12553,"WI_FRGA015",0.111111111111111,0.788888888888889
12694,"WI_FRBR039",0.2,0.2
12694,"WI_ACBR110",0.144444444444444,0.344444444444444
12694,"WI_CMJM044",0.133333333333333,0.477777777777778
12694,"WI_ACBI011",0.116666666666667,0.594444444444444
12694,"WI_ALIN006",0.1,0.694444444444444
12694,"WI_GLCF022",0.0666666666666667,0.761111111111111
12718,"WI_FRBR036",0.2,0.2
12718,"WI_FRID092",0.2,0.4
12718,"WI_LVDE014",0.2,0.6
12718,"WI_CMCN035",0.133333333333333,0.733333333333333
13965,"WI_PTMY007",0.2,0.2
13965,"WI_FRBR024",0.194444444444444,0.394444444444444
13965,"WI_LVAL029",0.155555555555556,0.55
13965,"WI_LVBW559",0.155555555555556,0.705555555555556
14134,"WI_LXCI018",0.2,0.2
14134,"WI_GLCF022",0.125,0.325
14134,"WI_ALIN006",0.1,0.425
14134,"WI_CMBR100",0.1,0.525
14134,"WI_LVAL029",0.1,0.625
14134,"WI_LVBW559",0.1,0.725
14320,"WI_CMBR100",0.2,0.2
14320,"WI_NTCO002",0.158333333333333,0.358333333333333
14320,"WI_FRBR024",0.138888888888889,0.497222222222222
14320,"WI_GLBR006",0.130555555555556,0.627777777777778
14320,"WI_ACBR015",0.1,0.727777777777778
14501,"WI_KSCA037",0.2,0.2
14501,"WI_CMVE017",0.166666666666667,0.366666666666667
14501,"WI_LVUS090",0.166666666666667,0.533333333333333
14501,"WI_ACVE010",0.1,0.633333333333333
14501,"WI_CMCF004",0.1,0.733333333333333
14502,"WI_CMVE017",0.2,0.2
14502,"WI_KSCA037",0.2,0.4
14502,"WI_LVUS090",0.2,0.6
14502,"WI_ACVE010",0.1,0.7
15033,"WI_LXCI018",0.2,0.2
15033,"WI_VRBW446",0.2,0.4
15033,"WI_GLIE007",0.166666666666667,0.566666666666667
15033,"WI_ALIN006",0.15,0.716666666666667
15034,"WI_KSCA037",0.2,0.2
15034,"WI_LXCI018",0.2,0.4
15034,"WI_ALIN006",0.15,0.55
15034,"WI_GLCF022",0.15,0.7
15223,"WI_KSCA037",0.2,0.2
15223,"WI_LVAL029",0.166666666666667,0.366666666666667
15223,"WI_LVBW559",0.166666666666667,0.533333333333333
15223,"WI_ACVE010",0.1,0.633333333333333
15223,"WI_CMCF004",0.1,0.733333333333333
16167,"WI_ACBJ002",0.2,0.2
16167,"WI_ACLR018",0.195833333333333,0.395833333333333
16167,"WI_VRUY058",0.125,0.520833333333333
16167,"WI_FRCM010",0.111111111111111,0.631944444444444
16167,"WI_ACNE008",0.0833333333333333,0.715277777777778
16472,"WI_LXCI009",0.2,0.2
16472,"WI_CMMA003",0.194444444444444,0.394444444444444
16472,"WI_LVIE022",0.194444444444444,0.588888888888889
16472,"WI_ACBR106",0.116666666666667,0.705555555555556
16676,"WI_PLFR039",0.2,0.2
16676,"WI_CMSL008",0.144444444444444,0.344444444444444
16676,"HC_GEN0025",0.136111111111111,0.480555555555556
16676,"WI_PDUS037",0.111111111111111,0.591666666666667
16676,"WI_ACMY002",0.108333333333333,0.7
17040,"WI_PLFR039",0.2,0.2
17040,"WI_FRBR044",0.15,0.35
17040,"WI_NTUY050",0.111111111111111,0.461111111111111
17040,"WI_PDUS037",0.111111111111111,0.572222222222222
17040,"WI_PHUS147",0.0694444444444444,0.641666666666667
17040,"WI_LVIL004",0.0666666666666667,0.708333333333333
17382,"WI_ACBR106",0.2,0.2
17382,"WI_CMUS084",0.180555555555556,0.380555555555556
17382,"WI_LVLS007",0.15,0.530555555555556
17382,"WI_CMPA006",0.133333333333333,0.663888888888889
17382,"WI_FRJM051",0.126388888888889,0.790277777777778
17400,"WI_CMBJ008",0.2,0.2
17400,"WI_LVIL004",0.1875,0.3875
17400,"WI_PHUS147",0.111111111111111,0.498611111111111
17400,"WI_ACBI011",0.1,0.598611111111111
17400,"WI_ACCI021",0.0666666666666667,0.665277777777778
17400,"WI_PLFR039",0.05,0.715277777777778
