"ICRISAT_ac","Table_name","Mission_co","Collectors","Alternate_","Local_name","Species_nu","Cultivar_n","Biological","Donor_coop","Donor_coun","Date_recei","Date_of_co","Source_cou","Province","Location","Latitude","Longitude","Elevation","Genus","Species","Sauthor","Subsp","UID","IS_UNIQUE","TEST_TRAIN","GS1_P","GS1_T","GS1_N","GS1_X","GS2_P","GS2_T","GS2_N","GS2_X","GS3_P","GS3_T","GS3_N","GS3_X","GS4_P","GS4_T","GS4_N","GS4_X","GS5_P","GS5_T","GS5_N","GS5_X","GS6_P","GS6_T","GS6_N","GS6_X","GS7_P","GS7_T","GS7_N","GS7_X","GS8_P","GS8_T","GS8_N","GS8_X","GS9_P","GS9_T","GS9_N","GS9_X","GS10_P","GS10_T","GS10_N","GS10_X","GS11_P","GS11_T","GS11_N","GS11_X","GS12_P","GS12_T","GS12_N","GS12_X","MEAN_P","MODE_P","MAX_P","MIN_P","MEAN_T","MODE_T","MAX_T","MIN_T","MEAN_N","MODE_N","MAX_N","MIN_N","MEAN_X","MODE_X","MAX_X","MIN_X"
26021,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 5087","Seguetene",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Beleko",13.45,-8.23,0,"Sorghum","bicolor","(L.) Moench","bicolor",11685,TRUE,"TRAIN",164,284.666666666667,197,372,379,291,213,368.666666666667,656,290.833333333333,223,358.333333333333,824,286.5,226.166666666667,346.5,864,280,222.166666666667,337.5,826,269.333333333333,208.166666666667,330,716,258.833333333333,191.166666666667,326.166666666667,501,252.5,175.166666666667,329.5,224,252.666666666667,165.166666666667,339.833333333333,56,257,162,351.666666666667,16,263.5,166,360.666666666667,54,274.166666666667,180,368.166666666667,440,146.445347683271,864,16,271.75,284.247048987171,291,252.5,194.083333333333,173.703704913968,226.166666666667,162,349.083333333333,336.256001182312,372,326.166666666667
25933,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4957","Kende dakar",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Kenyegoue",13.46,-11.56,0,"Sorghum","bicolor","(L.) Moench","bicolor",11688,TRUE,"TRAIN",168,300.666666666667,227,373.833333333333,379,302.333333333333,235.833333333333,368.333333333333,667,299.5,240.5,357.833333333333,860,293.833333333333,240.833333333333,346,917,287,236.5,336.666666666667,880,278.666666666667,225.5,330.833333333333,756,272.5,213.666666666667,330.333333333333,545,270.833333333333,204.833333333333,335.833333333333,257,273.666666666667,200.166666666667,346.333333333333,64,279.333333333333,199.833333333333,358.166666666667,7,286.166666666667,204.166666666667,367.5,44,294.5,215.166666666667,373.333333333333,462,157.443423392984,917,7,286.583333333333,295.874747675347,302.333333333333,270.833333333333,220.333333333333,206.532432633414,240.833333333333,199.833333333333,352.083333333333,365.943200277078,373.833333333333,330.333333333333
25913,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4926","Nienie ble",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","Koulikoro","Massantola; Kolokani",13.46,-7.8,0,"Sorghum","bicolor","(L.) Moench","bicolor",11691,TRUE,"TRAIN",153,284,198,370,351,289.833333333333,212.333333333333,367,610,288.666666666667,220.666666666667,356.5,767,283.666666666667,222.833333333333,344.333333333333,801,277.5,218.833333333333,336,765,268.166666666667,206.333333333333,329.833333333333,663,259.166666666667,191.333333333333,326.833333333333,465,253.333333333333,177,329.833333333333,206,254.5,168.666666666667,340.333333333333,49,259.5,166.5,352.5,15,265.666666666667,170.5,360.833333333333,51,275,183,367,408,135.613674222732,801,15,271.583333333333,282.016066828363,289.833333333333,253.333333333333,194.666666666667,212.869254562729,222.833333333333,166.5,348.416666666667,335.248875811197,370,326.833333333333
25776,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4725","Djombassi",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Kantela",13.47,-11.36,0,"Sorghum","bicolor","(L.) Moench","bicolor",11695,TRUE,"TRAIN",167,299.166666666667,226.5,372.166666666667,381,300.333333333333,234.5,366.5,665,297.5,239.166666666667,356.166666666667,856,292,239.833333333333,344.666666666667,914,285.5,235.833333333333,335.666666666667,878,277.666666666667,225.166666666667,330.333333333333,753,272,213.833333333333,330.666666666667,539,270.833333333333,205.833333333333,336.333333333333,255,273.666666666667,201.166666666667,346.666666666667,64,279.166666666667,200.5,358.166666666667,6,285.666666666667,204.5,367.166666666667,42,293.5,215.166666666667,372.5,460,156.209467570317,914,6,285.583333333333,294.317638085759,300.333333333333,270.833333333333,220.166666666667,206.997562172827,239.833333333333,200.5,351.416666666667,364.885191581791,372.5,330.333333333333
25857,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4841","Kinto",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Keniedife",13.48,-9.51,0,"Sorghum","bicolor","(L.) Moench","bicolor",11697,TRUE,"TRAIN",154,289,213.666666666667,363.5,361,293.666666666667,224.833333333333,361.666666666667,620,292,230.5,352.666666666667,797,286.5,230.333333333333,341.833333333333,848,278.5,224,332.166666666667,822,267.166666666667,210.166666666667,323.5,707,257.833333333333,196.166666666667,319,500,253.166666666667,185,320.833333333333,241,254.833333333333,179.333333333333,329.833333333333,64,260.333333333333,179.5,340.666666666667,13,268.333333333333,185.833333333333,350.333333333333,39,279.666666666667,199.666666666667,359,430.5,145.910483150412,848,13,273.416666666667,260.86370889471,293.666666666667,253.166666666667,204.916666666667,187.953323289878,230.5,179.333333333333,341.25,328.923122722338,363.5,319
12380,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","S. almum","",3560,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","MLI","","Kogoni",13.49,-7.28,0,"Sorghum","bicolor","(L.) Moench","bicolor",11700,TRUE,"TRAIN",134,284.166666666667,199.833333333333,367.166666666667,317,290.333333333333,213.666666666667,365.5,557,289.666666666667,221.5,356,694,285,223.333333333333,344.833333333333,719,278.833333333333,219.166666666667,336.833333333333,691,269.5,206.5,330.5,599,260.166666666667,191.833333333333,326.333333333333,416,254,178,328,176,254.666666666667,170.166666666667,337.5,39,259.333333333333,168.333333333333,348.666666666667,14,265.5,172.5,356.666666666667,42,274.833333333333,185.166666666667,363,366.5,113.974882256293,719,14,272.166666666667,261.368392294482,290.333333333333,254,195.833333333333,213.629953116473,223.333333333333,168.333333333333,346.75,335.06864213264,367.166666666667,326.333333333333
25675,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4547","Keninke ba",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","Koulikoro","Kiban; Banamba",13.56,-7.35,0,"Sorghum","bicolor","(L.) Moench","bicolor",11702,TRUE,"TRAIN",131,280.5,195,365.666666666667,314,286.833333333333,209.333333333333,364,554,286,217.333333333333,354.166666666667,691,281.333333333333,219.666666666667,343,719,275.166666666667,215.5,335,691,265.666666666667,203,328.666666666667,601,256.166666666667,188.166666666667,324.5,418,249.833333333333,173.833333333333,326.166666666667,178,250.666666666667,165.833333333333,336,41,255.333333333333,163.5,347.166666666667,13,261.5,167.666666666667,355.166666666667,41,271,180.166666666667,361.5,366,113.398710270171,719,13,268.333333333333,279.305631049855,286.833333333333,249.833333333333,191.583333333333,173.469039216967,219.666666666667,163.5,345.083333333333,356.858753995850,365.666666666667,324.5
25828,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4796","Kinto fing",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Madibaya",13.57,-10.45,0,"Sorghum","bicolor","(L.) Moench","bicolor",11704,TRUE,"TRAIN",161,284.833333333333,210.833333333333,359.333333333333,366,288,220.5,355.5,631,286.666666666667,226.333333333333,346.666666666667,809,282.5,228.166666666667,336.333333333333,863,276.833333333333,224.833333333333,328.166666666667,833,269,214.666666666667,322.5,707,262.5,203,321.166666666667,502,259.333333333333,193.333333333333,325,237,260.666666666667,187.5,333.833333333333,59,264.833333333333,185.666666666667,344.166666666667,5,270.5,189,352.333333333333,35,278.333333333333,199.166666666667,358,434,146.670397230042,863,5,273.666666666667,265.066249931237,288,259.333333333333,206.916666666667,193.425365669832,228.166666666667,185.666666666667,340.25,328.533014726454,359.333333333333,321.166666666667
26060,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 5135","Werenou",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Bamandougou",13.58,-4.6,0,"Sorghum","bicolor","(L.) Moench","bicolor",11710,TRUE,"TEST",140,284.5,203.666666666667,364.833333333333,305,293.333333333333,219,367,519,295.333333333333,229.166666666667,360.666666666667,637,293,233.833333333333,351.333333333333,653,288.333333333333,232.5,343.666666666667,615,278.5,221,335,528,266.333333333333,205,326.666666666667,363,257.5,189.666666666667,324.5,149,255.5,179.5,330.833333333333,31,257.833333333333,174.833333333333,340.166666666667,15,262.5,176.166666666667,347.833333333333,53,272.333333333333,187.666666666667,356.5,334,109.551209088851,653,15,275.416666666667,261.93387731826,295.333333333333,255.5,204.333333333333,185.235757110635,233.833333333333,174.833333333333,345.75,345.838853922042,367,324.5
26147,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 5272","Keninke niteli",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Tongue; Macina",13.58,-5.25,0,"Sorghum","bicolor","(L.) Moench","bicolor",11712,TRUE,"TRAIN",135,280.5,193.166666666667,367.833333333333,295,289.333333333333,210,368.333333333333,510,291.5,221.666666666667,361,633,289,227,350.5,652,284.166666666667,226.333333333333,341.333333333333,614,274.166666666667,214.666666666667,332.833333333333,531,262.833333333333,198.5,326.333333333333,371,254,181.666666666667,325.833333333333,156,251.833333333333,170,333.166666666667,33,254.333333333333,164.666666666667,343.666666666667,14,259.166666666667,165.333333333333,352.833333333333,52,269.166666666667,177,361.333333333333,333,111.869391178027,652,14,271.666666666667,284.834390078239,291.5,251.833333333333,195.833333333333,175.867955702407,227,164.666666666667,347.083333333333,357.965999173338,368.333333333333,325.833333333333
25920,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4939","Dereni",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","Koulikoro","Tioribougou; Banamba",13.63,-7.63,400,"Sorghum","bicolor","(L.) Moench","bicolor",11713,TRUE,"TRAIN",137,280,194,365.666666666667,326,286.166666666667,208.166666666667,363.5,572,285.166666666667,216.333333333333,353.333333333333,716,280.333333333333,218.5,341.666666666667,747,274.166666666667,214.333333333333,333.333333333333,717,264.833333333333,202,327,623,255.5,187.166666666667,323.166666666667,434,249.333333333333,173,325.333333333333,188,250.333333333333,164.833333333333,335.5,44,255.166666666667,162.666666666667,347.166666666667,13,261.333333333333,166.833333333333,355.5,43,270.666666666667,179.166666666667,361.833333333333,380,121.295446087990,747,13,267.75,256.872609150100,286.166666666667,249.333333333333,190.583333333333,172.563951771021,218.5,162.666666666667,344.416666666667,356.776238256041,365.666666666667,323.166666666667
25788,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4745","Soni koura",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Diokeba; Kenieba",13.65,-11.45,0,"Sorghum","bicolor","(L.) Moench","bicolor",11714,TRUE,"TRAIN",160,285.833333333333,213.5,357.833333333333,371,287.5,221.833333333333,352.833333333333,648,285.166666666667,226.833333333333,343,835,280.166666666667,227.833333333333,332,895,274.166666666667,224.333333333333,323.5,864,266.5,214.333333333333,318.333333333333,742,261,203.666666666667,318.166666666667,531,259.333333333333,195.333333333333,323.166666666667,254,261.666666666667,190.333333333333,333,67,266.666666666667,189.333333333333,344,7,272.666666666667,192.833333333333,352.5,38,280.333333333333,202.833333333333,357.666666666667,451,149.632884223749,895,7,273.416666666667,281.732409314914,287.5,259.333333333333,208.583333333333,196.111282833247,227.833333333333,189.333333333333,338,325.285557500152,357.833333333333,318.166666666667
26146,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 5271","Keninke niteli",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","Segou","Tla",13.65,-5.56,0,"Sorghum","bicolor","(L.) Moench","bicolor",11716,TRUE,"TRAIN",160,277.833333333333,187.5,367.666666666667,340,286.333333333333,205.166666666667,366.666666666667,586,288.5,217.5,358.833333333333,725,285.5,222.5,347.833333333333,749,280.5,221.166666666667,339.166666666667,703,270.666666666667,208.5,332.166666666667,606,259.666666666667,191.5,327.166666666667,426,251.166666666667,173.833333333333,328.166666666667,180,249,161.5,336,41,252,156.5,347,17,257,157.833333333333,355.666666666667,63,266.833333333333,170.5,362.666666666667,383,130.084317904896,749,17,268.75,256.077105824248,288.5,249,189.5,210.598660139746,222.5,156.5,347.416666666667,335.800325533964,367.666666666667,327.166666666667
25912,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4923","Kende yenko",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","Koulikoro","Missira; Kolokani",13.7,-8.45,0,"Sorghum","bicolor","(L.) Moench","bicolor",11717,TRUE,"TRAIN",137,286.166666666667,200,373,338,292.833333333333,215.5,370.5,589,292.666666666667,225,360.666666666667,742,288.333333333333,228,349.166666666667,777,282,223.666666666667,340.5,747,271.333333333333,209.666666666667,332.833333333333,652,260.833333333333,193,328.333333333333,451,254.166666666667,177.5,330.833333333333,200,254.333333333333,168,340.666666666667,47,258.666666666667,165,352.166666666667,12,265,169.333333333333,360.833333333333,42,275.666666666667,183.333333333333,368.5,394.5,125.023068546411,777,12,273.5,285.866512565972,292.833333333333,254.166666666667,196.5,176.515467044839,228,165,350.666666666667,362.766998479498,373,328.333333333333
26149,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 5277","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","Segou","Segou",13.71,-6.41,290,"Sorghum","bicolor","(L.) Moench","bicolor",11718,TRUE,"TRAIN",105,285.833333333333,203.166666666667,368.333333333333,268,293.333333333333,217.333333333333,368.833333333333,468,293.833333333333,226,361.5,564,290.333333333333,228.666666666667,351.833333333333,577,284.833333333333,225,344.666666666667,543,275.333333333333,213,337.833333333333,481,264.333333333333,197.666666666667,331,318,256.833333333333,183.5,330.5,118,256.333333333333,174.833333333333,337.833333333333,22,259.833333333333,172.166666666667,347.5,9,265.333333333333,175.833333333333,354.666666666667,43,274.833333333333,187.833333333333,361.5,293,86.087354903168,577,9,275.083333333333,262.922857431474,293.833333333333,256.333333333333,200.416666666667,182.197617581501,228.666666666667,172.166666666667,349.666666666667,349.748068790955,368.833333333333,330.5
26123,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 5228","Beloko",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Libe",13.75,-3.35,0,"Sorghum","bicolor","(L.) Moench","bicolor",11719,TRUE,"TRAIN",107,289.166666666667,215,363.333333333333,254,297.333333333333,227.833333333333,366.5,430,299,235.833333333333,361.833333333333,525,296.5,238.166666666667,354.5,541,291.833333333333,234.666666666667,348.666666666667,518,282.5,223.5,341.166666666667,448,270.833333333333,208.666666666667,332.5,301,262.666666666667,195.833333333333,329.333333333333,125,261,187.833333333333,334,30,263.5,185.5,341.333333333333,14,268.166666666667,189,347.166666666667,37,277.5,200.166666666667,354.666666666667,277.5,88.4333739740616,541,14,280,267.324315420819,299,261,211.833333333333,194.822675524125,238.166666666667,185.5,347.916666666667,347.993372025994,366.5,329.333333333333
26076,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 5152","Doumounou",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Wa; Koro",13.76,-3.68,0,"Sorghum","bicolor","(L.) Moench","bicolor",11721,TRUE,"TEST",111,279.666666666667,203.833333333333,355.166666666667,258,289,218.166666666667,359.166666666667,441,291.5,227.333333333333,354.833333333333,536,289.833333333333,231,347.833333333333,551,285.333333333333,228,341.5,523,275.5,216.5,333,453,263,201,323.666666666667,306,253.666666666667,186.666666666667,319.666666666667,123,251.166666666667,177.5,324,28,252.833333333333,173.833333333333,331,13,257.333333333333,176.833333333333,337.333333333333,41,267.166666666667,188.333333333333,345.833333333333,282,89.3208606319618,551,13,271.333333333333,285.238571387014,291.5,251.166666666667,202.416666666667,184.038015595501,231,173.833333333333,339.416666666667,335.08005100898,359.166666666667,319.666666666667
26143,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 5266","Keninke ble",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Niaro; Macina",13.86,-5.43,0,"Sorghum","bicolor","(L.) Moench","bicolor",11724,TRUE,"TRAIN",102,272.5,180.666666666667,364.333333333333,250,282.5,198,366.666666666667,444,286,211.166666666667,360.333333333333,550,285.166666666667,219.333333333333,350.666666666667,560,281.333333333333,221.333333333333,341,536,271,211,330.5,470,258.166666666667,194.833333333333,321.166666666667,322,248.166666666667,177.5,318.833333333333,128,244.666666666667,164.333333333333,325.166666666667,22,245.5,156.166666666667,334.833333333333,12,249.333333333333,154.166666666667,344.5,36,259.666666666667,164.5,355,286,85.5616540223456,560,12,265.333333333333,279.704877070551,286,244.666666666667,187.75,167.555653569388,221.333333333333,154.166666666667,342.75,332.550138547629,366.666666666667,318.833333333333
25772,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4717","Makese",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","Kayes","Sadiola",13.86,-11.66,0,"Sorghum","bicolor","(L.) Moench","bicolor",11725,TRUE,"TRAIN",124,292.833333333333,219,369.5,314,296.5,229.5,366,562,295.166666666667,236,356.833333333333,731,290.833333333333,237.833333333333,346.5,789,285,234.333333333333,338.5,771,276.5,223.333333333333,332.333333333333,670,268.833333333333,210.666666666667,329.333333333333,480,265.166666666667,200.166666666667,332.833333333333,232,266.5,193.666666666667,342,63,270.833333333333,191.833333333333,352.333333333333,5,276.666666666667,195.333333333333,360.333333333333,23,285.166666666667,206.333333333333,366.5,397,129.320104419737,789,5,280.833333333333,290.381530733344,296.5,265.166666666667,214.833333333333,200.002830368204,237.833333333333,191.833333333333,349.416666666667,337.99982021348,369.5,329.333333333333
25892,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4897","Kende yenko",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","Koulikoro","Didieni; Kolokani",13.88,-8.1,398,"Sorghum","bicolor","(L.) Moench","bicolor",11727,TRUE,"TEST",125,283.333333333333,195.833333333333,369.833333333333,313,290,211,368,547,289.5,220.166666666667,358.166666666667,685,285.333333333333,223.166666666667,347,715,279.333333333333,219.333333333333,339,687,269.333333333333,206,332,602,259.166666666667,190.166666666667,327.333333333333,414,252.5,175,329.166666666667,180,253,165.833333333333,339,42,257.166666666667,162.833333333333,350.166666666667,12,263.166666666667,166.666666666667,358.166666666667,40,273.166666666667,180,365.166666666667,363.5,112.109340280513,715,12,271.25,259.344005298032,290,252.5,193,173.843897134386,223.166666666667,162.833333333333,348.583333333333,359.934523461669,369.833333333333,327.333333333333
25712,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4614","Sampa",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Sirakoro",13.98,-5.43,255,"Sorghum","bicolor","(L.) Moench","bicolor",11734,TRUE,"TRAIN",102,272.5,180.666666666667,364.333333333333,250,282.5,198,366.666666666667,444,286,211.166666666667,360.333333333333,550,285.166666666667,219.333333333333,350.666666666667,560,281.333333333333,221.333333333333,341,536,271,211,330.5,470,258.166666666667,194.833333333333,321.166666666667,322,248.166666666667,177.5,318.833333333333,128,244.666666666667,164.333333333333,325.166666666667,22,245.5,156.166666666667,334.833333333333,12,249.333333333333,154.166666666667,344.5,36,259.666666666667,164.5,355,286,85.5616540223456,560,12,265.333333333333,279.704877070551,286,244.666666666667,187.75,167.555653569388,221.333333333333,154.166666666667,342.75,332.550138547629,366.666666666667,318.833333333333
25839,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4811","Soni koura",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Diaba",14,-4.12,0,"Sorghum","bicolor","(L.) Moench","bicolor",11742,TRUE,"TRAIN",103,277.5,198.166666666667,355.166666666667,243,287.333333333333,213.5,359.333333333333,424,290.5,224,355.333333333333,516,289.333333333333,229.333333333333,348,531,284.833333333333,228,340.666666666667,505,274.5,216.833333333333,331.5,439,261.5,200.666666666667,321.333333333333,299,251.666666666667,185.333333333333,317.166666666667,118,248.5,174.833333333333,321.166666666667,26,249.666666666667,169.5,328.5,11,254.166666666667,170.833333333333,335.833333333333,37,264.5,182,345,271,84.4984249296493,531,11,269.5,284.033312201432,290.5,248.5,199.416666666667,180.37432879081,229.333333333333,169.5,338.25,330.230902178504,359.333333333333,317.166666666667
25679,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4553","Sobene",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","Koulikoro","Boro; Banamba",14.01,-7.5,0,"Sorghum","bicolor","(L.) Moench","bicolor",11745,TRUE,"TRAIN",98,279,191.666666666667,366,264,286.333333333333,206.5,365.666666666667,468,286.666666666667,215.666666666667,357.333333333333,573,283.166666666667,218.833333333333,347.333333333333,594,277.833333333333,215.5,340.166666666667,574,268,202.666666666667,333.5,505,257,187,327.333333333333,339,249.666666666667,172.166666666667,327.666666666667,135,249.333333333333,163,336,30,252.833333333333,159.833333333333,346,9,258.166666666667,163.166666666667,353.166666666667,29,268,176,359.833333333333,301.5,87.6581177309801,594,9,268,255.685000413486,286.666666666667,249.333333333333,189.333333333333,170.326689701705,218.833333333333,159.833333333333,346.666666666667,339.154046508723,366,327.333333333333
26128,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 5243","Heme doumo",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","Mopti","Nandoli",14.03,-3.47,0,"Sorghum","bicolor","(L.) Moench","bicolor",11748,TRUE,"TRAIN",96,286.166666666667,210.333333333333,361.5,235,295.666666666667,224.5,366.333333333333,407,298.333333333333,233.5,362.833333333333,496,296.833333333333,237.166666666667,356.333333333333,511,292.333333333333,234.166666666667,350.333333333333,490,282.333333333333,222.666666666667,341.666666666667,426,269.5,207.166666666667,331.5,287,260,193,326.666666666667,115,257.333333333333,184,330.166666666667,26,258.833333333333,180.333333333333,336.666666666667,11,263.333333333333,183.333333333333,342.666666666667,32,273.333333333333,194.833333333333,351.333333333333,261,78.8728455423746,511,11,277.833333333333,263.668186750698,298.333333333333,257.333333333333,208.75,190.480324414776,237.166666666667,180.333333333333,346.5,338.489223906444,366.333333333333,326.666666666667
25757,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4695","Toura N'di kouo",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Diamou",14.04,-11.16,0,"Sorghum","bicolor","(L.) Moench","bicolor",11751,TRUE,"TRAIN",121,296.333333333333,216.833333333333,369.5,312,298.833333333333,226.166666666667,364.666666666667,549,297.5,232.666666666667,355.5,697,294,235.666666666667,345.333333333333,744,289.5,233.666666666667,338.5,726,283,224.833333333333,334,626,277.166666666667,214.333333333333,333,435,274.666666666667,205,337.833333333333,198,276,198.5,347,50,279.5,195.5,357.166666666667,3,284,197.5,364,21,290.5,206.333333333333,368.5,373.5,116.320935510947,744,3,286.75,293.872526150499,298.833333333333,274.666666666667,215.583333333333,227.878886768962,235.666666666667,195.5,351.25,339.704605283352,369.5,333
26144,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 5268","Djebana",3561,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","Koulikoro","Seguela; Kolokani",14.06,-6.43,0,"Sorghum","bicolor","(L.) Moench","bicolor",11753,TRUE,"TRAIN",86,283.833333333333,197.833333333333,369.333333333333,242,292,213,370.5,436,293.333333333333,222.5,363.833333333333,525,290.666666666667,226.333333333333,354.666666666667,539,285.833333333333,223.333333333333,348,515,276,211,340.833333333333,460,263.833333333333,194.666666666667,332.833333333333,304,255.666666666667,179.5,331.666666666667,110,254.333333333333,170,338.333333333333,21,257,166.166666666667,347.5,7,261.833333333333,169.166666666667,354.166666666667,31,271.666666666667,181.5,361.333333333333,273,75.2600686752844,539,7,273.833333333333,260.603227204394,293.333333333333,254.333333333333,196.25,176.880739212937,226.333333333333,166.166666666667,351.083333333333,351.164675256024,370.5,331.666666666667
25845,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4821","Nio tele",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Dindanko",14.07,-9.3,0,"Sorghum","bicolor","(L.) Moench","bicolor",11754,TRUE,"TRAIN",118,290.5,209.333333333333,371.333333333333,310,296.833333333333,223.333333333333,370,548,296.833333333333,232,361.5,697,293,234.5,351.333333333333,732,286.666666666667,229.833333333333,343.333333333333,711,275.833333333333,216,335.5,621,264.833333333333,199.833333333333,329.666666666667,429,258.5,185.833333333333,331,191,258.5,177.166666666667,339.5,42,262.333333333333,174.666666666667,349.666666666667,7,268.666666666667,179.333333333333,357.666666666667,28,279.5,193.166666666667,365.5,369.5,113.139965173986,732,7,277.666666666667,290.556170288401,296.833333333333,258.5,204.583333333333,185.598960528747,234.5,174.666666666667,350.5,341.208164356698,371.333333333333,329.666666666667
25669,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4535","Sobene",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","MLI","","Dounkokolo",14.08,-10.44,0,"Sorghum","bicolor","(L.) Moench","bicolor",11757,TRUE,"TEST",141,283.833333333333,207,360,338,287.333333333333,217.333333333333,356.333333333333,596,286.5,224.166666666667,347.833333333333,760,283,227,338.166666666667,808,278.333333333333,224.5,331.333333333333,787,270.833333333333,214.833333333333,326,673,264,203.166666666667,323.666666666667,476,260.5,192.833333333333,327.333333333333,218,261.333333333333,186,335.833333333333,54,264.833333333333,183.166666666667,345.5,6,269.5,185.666666666667,352.333333333333,27,277,195.333333333333,357.666666666667,407,129.096217518765,808,6,273.916666666667,282.260402645713,287.333333333333,260.5,205.083333333333,191.434437276581,227,183.166666666667,341.833333333333,331.173065883527,360,323.666666666667
