"SUIT","TEST.GS.1","TRAIN.GS.1","TEST.GS.2","TRAIN.GS.2","TEST.GS.3","TRAIN.GS.3","TEST.GS.4","TRAIN.GS.4","TEST.GS.5","TRAIN.GS.5","TEST.GS.6","TRAIN.GS.6","TEST.GS.7","TRAIN.GS.7","TEST.GS.8","TRAIN.GS.8","TEST.GS.9","TRAIN.GS.9","TEST.GS.10","TRAIN.GS.10","TEST.GS.11","TRAIN.GS.11","TEST.GS.12","TRAIN.GS.12","TEST.GS.MEAN","TRAIN.GS.MEAN","TEST.GS.MODE","TRAIN.GS.MODE","TEST.GS.MAX","TRAIN.GS.MAX","TEST.GS.MIN","TRAIN.GS.MIN"
51,0.670250645295706,0.703926068019597,0.336972455143558,0.393133252561266,0.231698397011540,0.265196980930599,0.0260797324680034,0.0343659525637615,0.0469481205382755,0.0591893356628224,0.225587161880896,0.260862909647207,0.336972455143558,0.389619324891704,0.611951516200295,0.646978328176067,0.667340349892721,0.711346501479463,0.810762450345565,0.856428587563917,0.82489619674221,0.862564512407243,0.605429606202356,0.629913426186499,0.444192015037028,0.490379916756551,0.294898172942540,0.301475343543959,0.347056311961058,0.368115005428077,0.810762450345565,0.840901352791504
52,0.670250645295706,0.706638267320678,0.342034831240096,0.397788338652746,0.231698397011540,0.270925763412017,0.0260797324680034,0.0343659525637615,0.0469481205382755,0.0591893356628224,0.225587161880896,0.266634482412498,0.336972455143558,0.390792804449531,0.611951516200295,0.646978328176067,0.676020765577534,0.717329270897325,0.810762450345565,0.859076497517528,0.826864088056248,0.863860035625901,0.611951516200295,0.632272986267868,0.444192015037028,0.490379916756551,0.300319462534008,0.306865990034438,0.361882856085289,0.380152217601094,0.812820270375986,0.84137083383747
53,0.695696176224377,0.723233360065217,0.347056311961058,0.402409446511583,0.243721301492951,0.275185706198225,0.0260797324680034,0.0343659525637615,0.0469481205382755,0.0591893356628224,0.231698397011540,0.268068430595359,0.342034831240096,0.403559474194048,0.611951516200295,0.64774102167607,0.690156101698441,0.73480894292749,0.82489619674221,0.8651487721086,0.83269185996256,0.869395722124085,0.615183833800681,0.634622184181306,0.485672035726849,0.515873054262814,0.321531840519595,0.322756958897398,0.371575948221081,0.389619324891704,0.82092221569896,0.849688370510123
54,0.695696176224377,0.726479732625953,0.366748086066066,0.42944985155677,0.243721301492951,0.283614019586917,0.0260797324680034,0.0395884087317932,0.0565858671637136,0.0661284392209737,0.243721301492951,0.279414927654626,0.371575948221081,0.423910819939376,0.611951516200295,0.64926306665765,0.690156101698441,0.73480894292749,0.82489619674221,0.865576845171566,0.83269185996256,0.870236126080931,0.624767836070457,0.652293837523546,0.485672035726849,0.517790925151574,0.321531840519595,0.322756958897398,0.371575948221081,0.398946780971842,0.836514192186097,0.85598460165735
55,0.706584636247908,0.728416089176971,0.371575948221081,0.443628461411136,0.243721301492951,0.302827518453114,0.0260797324680034,0.0395884087317932,0.0565858671637136,0.0661284392209737,0.243721301492951,0.279414927654626,0.371575948221081,0.423910819939376,0.621591863411857,0.66128058547756,0.690156101698441,0.74048209249503,0.82489619674221,0.866856554211608,0.836514192186097,0.873981048127358,0.63418510228042,0.653048765547821,0.493647717225358,0.521608667566552,0.321531840519595,0.330550515820381,0.385841497068714,0.410416141718189,0.838406621900822,0.856428587563917
56,0.709267303151827,0.734173906656973,0.385841497068714,0.457495742117257,0.243721301492951,0.308206186019936,0.0260797324680034,0.0395884087317932,0.0565858671637136,0.0661284392209737,0.243721301492951,0.285007120311516,0.376367070654001,0.430551867010439,0.621591863411857,0.662022395511203,0.690156101698441,0.74048209249503,0.830761879043613,0.87107354398451,0.844009426331026,0.878071584784759,0.63418510228042,0.656806903196578,0.505421846939054,0.523508597251484,0.321531840519595,0.330550515820381,0.408924517857863,0.425022508687435,0.840286612192619,0.859076497517528
57,0.725038074210465,0.74048209249503,0.395175959406133,0.462749058578174,0.249637139973444,0.316185917722852,0.0260797324680034,0.0395884087317932,0.0565858671637136,0.0661284392209737,0.249637139973444,0.287783550217906,0.376367070654001,0.433846447831833,0.621591863411857,0.663502770046085,0.690156101698441,0.74048209249503,0.83269185996256,0.871491134397817,0.845852324984936,0.880891057662202,0.646487790624266,0.66424133779555,0.513148025573917,0.528232570995895,0.336972455143558,0.37175038230317,0.426803787422851,0.450066658096438,0.845852324984936,0.8647199465048
58,0.75254446504981,0.767146577342505,0.404374743170889,0.475180495110354,0.278332562796430,0.345848949695215,0.0260797324680034,0.0395884087317932,0.0565858671637136,0.0661284392209737,0.255491796288497,0.291924065565902,0.385841497068714,0.443628461411136,0.621591863411857,0.663502770046085,0.692934197143714,0.755244104082703,0.834609284531234,0.87232408059804,0.847682933842317,0.880891057662202,0.655528603333961,0.667918045747168,0.546750251161465,0.556720754395171,0.336972455143558,0.37175038230317,0.456926107147656,0.468995593589281,0.851307427048467,0.869816297606177
59,0.754957262275861,0.768317191670448,0.417927216612663,0.497347755855395,0.289427403324876,0.366898529417104,0.0260797324680034,0.0446646008509526,0.0565858671637136,0.0661284392209737,0.255491796288497,0.294668549656941,0.408924517857863,0.467958813584737,0.640372291097621,0.695693476265912,0.692934197143714,0.755244104082703,0.836514192186097,0.875215979740696,0.853101382790643,0.88406927234385,0.67888078397044,0.690823955384575,0.550370432521497,0.564741842897114,0.336972455143558,0.37175038230317,0.493647717225358,0.492378735035278,0.851307427048467,0.870655208042725
60,0.762109797553645,0.774117311341292,0.452709923320791,0.510083086820093,0.300319462534008,0.377763095674076,0.0368338929596412,0.0544517349688755,0.0565858671637136,0.0728888809599083,0.267024553657546,0.301475343543959,0.413441855144219,0.472095681724999,0.640372291097621,0.695693476265912,0.701172129274654,0.757052384621016,0.845852324984936,0.88367455707248,0.87204062845075,0.892190220801563,0.684551209939241,0.692916997345253,0.550370432521497,0.567391336983191,0.356979606319951,0.381343395186488,0.497597414308745,0.509112750825414,0.861889644035599,0.876035563232747
61,0.77144843047953,0.783215664728912,0.461114238577556,0.517790925151574,0.331868389468476,0.388443663670478,0.0368338929596412,0.0615236522900304,0.0565858671637136,0.0773065318767458,0.278332562796430,0.302827518453114,0.413441855144219,0.477228615875469,0.640372291097621,0.696385061629582,0.711934352996922,0.761834809570684,0.847682933842317,0.886422238548586,0.873691023223724,0.894451884534128,0.714585864837002,0.716668420331155,0.553968674087806,0.572654472904883,0.385841497068714,0.401257326976101,0.520777901626529,0.530111893880683,0.87204062845075,0.884463257090373
62,0.78503941140073,0.800753576355476,0.461114238577556,0.522559374536941,0.352037659580166,0.406997083438806,0.0368338929596412,0.0684006969873644,0.0565858671637136,0.0773065318767458,0.278332562796430,0.306865990034438,0.413441855144219,0.477228615875469,0.643438944486066,0.696385061629582,0.711934352996922,0.761834809570684,0.853101382790643,0.889902586401488,0.87857179071651,0.899263489894012,0.725038074210465,0.72518405612508,0.557545165066365,0.578735034978705,0.39052594904024,0.412685307404339,0.539443292112655,0.552216966124578,0.87204062845075,0.884856511759
63,0.789460303733266,0.812828314683062,0.473513615998833,0.533853091122009,0.356979606319951,0.425022508687435,0.0368338929596412,0.0728888809599083,0.0565858671637136,0.0773065318767458,0.283905954213988,0.309543429150325,0.417927216612663,0.485354543809741,0.652532510097702,0.712015166704187,0.725038074210465,0.768901170946627,0.861889644035599,0.895573005657062,0.886473451327406,0.907131912616523,0.737762763661522,0.74048209249503,0.588784192639429,0.608202263821373,0.39052594904024,0.412685307404339,0.578557469316385,0.587311608997759,0.875329661786487,0.886031899747716
64,0.810762450345565,0.825461495397787,0.497597414308745,0.562080298630979,0.371575948221081,0.442549016913203,0.0469481205382755,0.079490442383934,0.0565858671637136,0.0773065318767458,0.289427403324876,0.316185917722852,0.461114238577556,0.512019165199228,0.658507329205789,0.717329270897325,0.727613043117926,0.774692490857654,0.87204062845075,0.901443501097914,0.886473451327406,0.907481428791713,0.737762763661522,0.748543788997862,0.588784192639429,0.60902188957083,0.408924517857863,0.421681572230409,0.611951516200295,0.612288308211448,0.8817672526919,0.893700876651292
65,0.828819301868687,0.839488212700435,0.509297093900286,0.575268261108142,0.381122058891,0.446855768682545,0.0469481205382755,0.0880722590406813,0.0565858671637136,0.0773065318767458,0.294898172942540,0.320136994424576,0.46527465178133,0.514911856010923,0.661468793277068,0.719305999428545,0.727613043117926,0.774692490857654,0.87695657433391,0.903954491791559,0.89107593142669,0.914993136298705,0.75973986724763,0.7659724158541,0.595501472899862,0.621972714165932,0.431195850840279,0.442549016913203,0.621591863411857,0.627543451850676,0.884916279782615,0.894826309921766
66,0.834609284531234,0.85598460165735,0.532046201017999,0.591552085886284,0.413441855144219,0.466920316645414,0.0834538819719721,0.114524645664666,0.0565858671637136,0.0901815675090126,0.305692412856166,0.330550515820381,0.46527465178133,0.519702786504305,0.664413099428006,0.719305999428545,0.727613043117926,0.775266795310976,0.8817672526919,0.908872449829993,0.904268291771185,0.922803204300031,0.782808579590784,0.784337368952421,0.605429606202356,0.636961071347527,0.431195850840279,0.442549016913203,0.640372291097621,0.655306941833033,0.886473451327406,0.896316830748622
67,0.847682933842317,0.86643073571493,0.557545165066365,0.60902188957083,0.422381049514947,0.470030661648568,0.0834538819719721,0.128017381165171,0.0658434026054238,0.110580844769887,0.311018110150246,0.334410672404327,0.46527465178133,0.522559374536941,0.667340349892721,0.720618977833286,0.737762763661522,0.779829833889486,0.89107593142669,0.916653173310681,0.92044791974554,0.936952818815902,0.798140441353266,0.798608706432071,0.618397239046968,0.644683542431296,0.431195850840279,0.450066658096438,0.673144084687202,0.668650172345107,0.886473451327406,0.896316830748622
68,0.861889644035599,0.877259391605502,0.588784192639429,0.62675113702659,0.439889574303078,0.489378088313903,0.108136655661829,0.144730698816721,0.0658434026054238,0.118427683509541,0.321531840519595,0.342059545448642,0.477592792181322,0.528232570995895,0.681724234395438,0.728416089176971,0.75254446504981,0.788236273204998,0.895575428463304,0.923436074434735,0.930356476498242,0.943870291623867,0.830761879043613,0.825956320272564,0.631064331821612,0.676633421215506,0.431195850840279,0.450066658096438,0.698442125254143,0.68942348626201,0.892587170739075,0.910252218778248
69,0.865320871072522,0.88758888953297,0.618397239046968,0.657555242093087,0.469407672021487,0.502277161944852,0.123691557731703,0.148357418156186,0.0658434026054238,0.122291597069375,0.342034831240096,0.353359335021421,0.516974882981792,0.558512696695425,0.690156101698441,0.734173906656973,0.75254446504981,0.788789834308406,0.895575428463304,0.923436074434735,0.939574866453588,0.951122684811717,0.836514192186097,0.838068014540544,0.652532510097702,0.68661023876864,0.477592792181322,0.487369571023663,0.701172129274654,0.694307267031001,0.894086994312676,0.911279675434578
70,0.883347556300236,0.902523899617781,0.624767836070457,0.672294817075638,0.497597414308745,0.516832742740181,0.145943742229756,0.171244748638681,0.0918858382290552,0.141073410654953,0.342034831240096,0.362008936948031,0.516974882981792,0.561190426289164,0.701172129274654,0.735443039022517,0.75254446504981,0.79318765289755,0.912557442220864,0.934650416813072,0.94811241616656,0.96013779686824,0.85665288795259,0.85553985214359,0.670250645295706,0.698453756976897,0.477592792181322,0.487369571023663,0.717221916598217,0.724534782774447,0.894086994312676,0.91162075910698
71,0.904268291771185,0.915991246075938,0.649518942210704,0.693612640430095,0.513148025573917,0.534784775059563,0.180707509841792,0.193079060619079,0.100106443112395,0.157296388314754,0.352037659580166,0.37175038230317,0.520777901626529,0.563856004113142,0.703886272081228,0.7379700435611,0.75254446504981,0.79318765289755,0.922990306765562,0.94279164229588,0.94811241616656,0.960362270315478,0.85665288795259,0.857755969056742,0.670250645295706,0.698453756976897,0.477592792181322,0.487369571023663,0.730172925408005,0.748543788997862,0.905677712004876,0.920888055196894
72,0.917861760645287,0.925940059738579,0.681724234395438,0.708662004052857,0.528313338134105,0.545853639877521,0.18736524062297,0.215583710170960,0.131242572436209,0.174668172438651,0.366748086066066,0.387265812197473,0.524557311675061,0.572654472904883,0.732717792680648,0.755244104082703,0.77144843047953,0.813857675674,0.931546318724031,0.948848294242129,0.958755244814493,0.96841114765577,0.87695657433391,0.867705940184662,0.681724234395438,0.716006597220671,0.501522037957069,0.503258334775646,0.747675568566053,0.767146577342505,0.908463007910138,0.9231199835423
73,0.921724574296241,0.933775858924322,0.684551209939241,0.713349554942755,0.528313338134105,0.564741842897114,0.213153566542002,0.228025873255392,0.160164700498654,0.186463216446594,0.39052594904024,0.391964110858704,0.532046201017999,0.577004250315725,0.732717792680648,0.755244104082703,0.77144843047953,0.814371128547511,0.94285576114449,0.958318519587745,0.968938437329162,0.974467033710201,0.88955324975632,0.877259391605502,0.684551209939241,0.72518405612508,0.532046201017999,0.531049369153658,0.75973986724763,0.786013473992172,0.911203734563545,0.92562946403738
74,0.922990306765562,0.934940582381425,0.706584636247908,0.730343883351375,0.543107936801912,0.584752093120289,0.231698397011540,0.243190480239879,0.167111944278003,0.199609441677606,0.39052594904024,0.403559474194048,0.553968674087806,0.592396395741206,0.732717792680648,0.758852539089001,0.77144843047953,0.814883763946056,0.947082158946523,0.964291537643458,0.97630202590452,0.978905523854125,0.905677712004876,0.897427193087695,0.695696176224377,0.734173906656973,0.543107936801912,0.543105548923753,0.76446556011273,0.806583102274714,0.916552213599457,0.932600294739725
75,0.935051338199775,0.947042219500681,0.722447946080975,0.762428574246129,0.571637273793997,0.6049116109767,0.243721301492951,0.250620955224349,0.173957900662279,0.202843685661573,0.39052594904024,0.411551740301479,0.592152783881178,0.614725493916856,0.737762763661522,0.766559940454336,0.78503941140073,0.822475670325975,0.947082158946523,0.964291537643458,0.978964417560448,0.983060554801602,0.915231659474858,0.909908330136415,0.703886272081228,0.743601226993446,0.543107936801912,0.543105548923753,0.782808579590784,0.823972203081446,0.919160322236434,0.93609448373334
76,0.943928198305585,0.95877725684508,0.737762763661522,0.782653519844564,0.581986691926325,0.623570208212797,0.261287044399472,0.262311219614337,0.193935154802244,0.215583710170960,0.395175959406133,0.416073892311744,0.615183833800681,0.619567640665305,0.754957262275861,0.787681857442445,0.78503941140073,0.822475670325975,0.95691383347404,0.971710117348582,0.983237007845826,0.987762324225036,0.926722176805524,0.926867735331905,0.722447946080975,0.756450528638267,0.543107936801912,0.543105548923753,0.82092221569896,0.846022741450374,0.919160322236434,0.937521669842608
77,0.949132168359964,0.96555457106706,0.757355709113642,0.80815553776826,0.592152783881178,0.64774102167607,0.283905954213988,0.280817944158369,0.231698397011540,0.231092324350409,0.413441855144219,0.431651967293458,0.618397239046968,0.630701100766997,0.754957262275861,0.787681857442445,0.793827178885248,0.827435986403091,0.967343740626067,0.976910470851553,0.988963049089389,0.993511420166107,0.932725397281095,0.935807021957819,0.750117254928137,0.7865704586594,0.581986691926325,0.58816223613468,0.847682933842317,0.87107354398451,0.919160322236434,0.938932010580795
78,0.953106435531704,0.971521198983937,0.77144843047953,0.825461495397787,0.624767836070457,0.666450582325652,0.305692412856166,0.287783550217906,0.237742392146142,0.232619142133398,0.413441855144219,0.438212704561227,0.618397239046968,0.640836441447595,0.75973986724763,0.794278617543959,0.804510671724577,0.834246188372655,0.97491033991367,0.981117573360072,0.988963049089389,0.99360074162856,0.932725397281095,0.935807021957819,0.75254446504981,0.787126586201269,0.581986691926325,0.58985968790602,0.849501289228672,0.878071584784759,0.931546318724031,0.94493825986247
79,0.96653107181022,0.978579369627595,0.78725663539246,0.84043108931977,0.643438944486066,0.68942348626201,0.321531840519595,0.302827518453114,0.249637139973444,0.249142665797264,0.422381049514947,0.459602337703955,0.618397239046968,0.648502600583868,0.766807214224701,0.805003212364457,0.804510671724577,0.835206378385815,0.976982731830605,0.98489688558868,0.991168845245407,0.995920874914356,0.936198237406815,0.94493825986247,0.776033905587386,0.799146181342878,0.588784192639429,0.598271523063306,0.873691023223724,0.90180434465755,0.936198237406815,0.948848294242129
80,0.978964417560448,0.985033732326431,0.814865112750446,0.854648060116908,0.664413099428006,0.705961707598512,0.326721806044686,0.317505780556911,0.272705897774561,0.257955302962997,0.422381049514947,0.468995593589281,0.627925283957324,0.672294817075638,0.778305880527459,0.820468999265643,0.804510671724577,0.835685288480512,0.978313918171707,0.986237048310944,0.993489839110968,0.998489539495068,0.946041380918611,0.95309944221755,0.791650467939178,0.814883763946056,0.588784192639429,0.601601412031777,0.902847658103239,0.919273107722176,0.936198237406815,0.949103651988331
81,0.98650950268362,0.991491889825714,0.842154201128433,0.87107354398451,0.681724234395438,0.724534782774447,0.347056311961058,0.326666068815992,0.283905954213988,0.259410946099441,0.435557647779351,0.478250164107115,0.640372291097621,0.677352834444192,0.778305880527459,0.820971879123771,0.810762450345565,0.847403156141826,0.983237007845826,0.990433592890619,0.996570838477073,0.999481938421214,0.965708173566893,0.967809672579147,0.798140441353266,0.826450343295336,0.627925283957324,0.628334603678322,0.921724574296241,0.933482984928797,0.94811241616656,0.955511123292413
82,0.98650950268362,0.991491889825714,0.865320871072522,0.892946989854327,0.701172129274654,0.739855478573528,0.356979606319951,0.355842864840285,0.300319462534008,0.278008563619955,0.448465343652155,0.484344577858351,0.661468793277068,0.690124232535447,0.789460303733266,0.826450343295336,0.818916041766394,0.853304631371318,0.98752070388311,0.994945370199998,0.99946199731366,0.999999691850326,0.97630202590452,0.97808537493591,0.82291558657308,0.851050238141449,0.627925283957324,0.633057201038129,0.941772738020233,0.950370508256744,0.950141431108176,0.959460463704032
83,0.992755618089206,0.996268170382094,0.8817672526919,0.909563739342065,0.727613043117926,0.75825338887543,0.371575948221081,0.377763095674076,0.316297589945954,0.309543429150325,0.477592792181322,0.517790925151574,0.664413099428006,0.696385061629582,0.793827178885248,0.83472667855681,0.82092221569896,0.853753207112821,0.989875052816588,0.996791631981637,0.999940228529367,0.999033426811177,0.984367714612544,0.985974045492139,0.844009426331026,0.862564512407243,0.627925283957324,0.634622184181306,0.961439812908897,0.962571190980824,0.951140219794397,0.961031780783266
84,0.999110576384856,0.99945635572404,0.8817672526919,0.909908330136415,0.737762763661522,0.771807824910105,0.408924517857863,0.409278504319329,0.326721806044686,0.322756958897398,0.485672035726849,0.528232570995895,0.664413099428006,0.701881460607128,0.810762450345565,0.847861745166053,0.82489619674221,0.860826566789396,0.991580343210875,0.998853071180056,0.999901193208395,0.998815148338404,0.984918103293758,0.987263938808504,0.844009426331026,0.862564512407243,0.627925283957324,0.640836441447595,0.97561123189404,0.974467033710201,0.955977577022995,0.969204094959824
85,0.999998780190571,0.999984900614373,0.916552213599457,0.935807021957819,0.750117254928137,0.792640899873408,0.435557647779351,0.425022508687435,0.342034831240096,0.335692056054251,0.489672681594183,0.536643827879976,0.681724234395438,0.726479732625953,0.82291558657308,0.861262188472075,0.826864088056248,0.861262188472075,0.995153147504842,0.999684431747014,0.998329436455025,0.995920874914356,0.994840152218324,0.993055483012197,0.860156080518292,0.873981048127358,0.637287715870383,0.656057470336798,0.985458525845908,0.983060554801602,0.955977577022995,0.970374212114925
86,0.998973897267742,0.998853071180056,0.935051338199775,0.94833559029231,0.762109797553645,0.80288506218776,0.444192015037028,0.455382071629209,0.356979606319951,0.359549782628378,0.489672681594183,0.551312082078026,0.690156101698441,0.74048209249503,0.82291558657308,0.861262188472075,0.826864088056248,0.862131160757925,0.995153147504842,0.999684431747014,0.992755618089206,0.991076059838222,0.998143874233844,0.996664481992095,0.867018599668911,0.884856511759,0.664413099428006,0.680934187511693,0.992373724165461,0.989881029093544,0.961439812908897,0.973014599512082
87,0.99574966895806,0.995024131019666,0.949132168359964,0.95900564545335,0.782808579590784,0.822975320179275,0.481645501116253,0.489378088313903,0.404374743170889,0.403559474194048,0.497597414308745,0.566509506552905,0.703886272081228,0.758852539089001,0.82489619674221,0.8647199465048,0.847682933842317,0.87273943736095,0.999110576384856,0.999921112251187,0.985988989836335,0.985169949753318,0.999852398066909,0.999403340014936,0.883347556300236,0.90537374754734,0.67888078397044,0.694307267031001,0.993127654699032,0.991180953111737,0.961439812908897,0.97392716620855
88,0.988492185841755,0.988964419362143,0.962314042608619,0.972086030396226,0.7959904868156,0.837593043868865,0.513148025573917,0.5244563392733,0.452709923320791,0.439299574752026,0.520777901626529,0.593239449369294,0.706584636247908,0.77006647829206,0.828819301868687,0.871491134397817,0.847682933842317,0.876444245132265,0.999998780190571,0.998446059602651,0.976982731830605,0.976397395075378,0.99946199731366,0.999554986144242,0.892587170739075,0.919273107722176,0.701172129274654,0.707313835784926,0.997743396193765,0.994945370199998,0.968146191895886,0.980027075938904
89,0.988492185841755,0.988847027888396,0.977653359397643,0.980498231769035,0.810762450345565,0.851502653910483,0.535756115509319,0.541266442190889,0.461114238577556,0.453261283094935,0.550370432521497,0.623570208212797,0.711934352996922,0.774117311341292,0.840286612192619,0.88367455707248,0.847682933842317,0.876444245132265,0.998973897267742,0.995558084395954,0.965708173566893,0.964078764808229,0.99574966895806,0.996791631981637,0.899972653054212,0.92991554090539,0.722447946080975,0.747313670195692,0.999940228529367,0.999067646438228,0.969720488464504,0.980809168698339
90,0.978964417560448,0.980809168698339,0.98942400261621,0.990103929072327,0.82489619674221,0.862131160757925,0.543107936801912,0.546766864333248,0.469407672021487,0.463794473822383,0.557545165066365,0.629124594472198,0.727613043117926,0.79318765289755,0.847682933842317,0.88720073300255,0.853101382790643,0.883279110828032,0.993842176301306,0.990542231574773,0.950141431108176,0.951620832700642,0.98942400261621,0.9924878222387,0.905677712004876,0.938932010580795,0.722447946080975,0.747313670195692,0.999940228529367,0.99996271357088,0.974199339916886,0.98392132747421
91,0.968146191895886,0.97338154531037,0.994840152218324,0.99478598656231,0.854883191534019,0.882088381754447,0.588784192639429,0.580460635836216,0.497597414308745,0.510083086820093,0.588784192639429,0.655306941833033,0.762109797553645,0.807632219647308,0.851307427048467,0.894451884534128,0.860156080518292,0.891430566132022,0.988492185841755,0.983350001900063,0.950141431108176,0.949612380254343,0.988963049089389,0.992293620675822,0.913900076393479,0.944138284381294,0.732717792680648,0.763021444665386,0.997069253304014,0.999643749677856,0.98146600391684,0.987762324225036
92,0.959660427219839,0.962571190980824,0.99752847493129,0.9974467060953,0.8817672526919,0.902882611797883,0.602139738829994,0.594921797467244,0.513148025573917,0.5244563392733,0.598830409025257,0.66497882802105,0.77144843047953,0.816416772302056,0.861889644035599,0.90324061429577,0.867018599668911,0.894826309921766,0.988492185841755,0.983060554801602,0.932725397281095,0.93609448373334,0.98023527502546,0.987010982481777,0.925489087749205,0.949358347243932,0.732717792680648,0.76361342177255,0.992755618089206,0.997666356744161,0.982656673875887,0.989655628926546
93,0.946041380918611,0.947302221619293,0.999559604106783,0.999836982693936,0.902847658103239,0.921848733213092,0.621591863411857,0.608202263821373,0.516974882981792,0.532919964395546,0.608700152416509,0.675191440145872,0.773748107433462,0.823972203081446,0.884916279782615,0.91829583405449,0.868704447747955,0.897427193087695,0.98023527502546,0.974467033710201,0.913900076393479,0.920566448333894,0.973478221695224,0.980809168698339,0.941772738020233,0.958318519587745,0.747675568566053,0.775266795310976,0.989875052816588,0.995483666203522,0.984367714612544,0.990970542561614
94,0.937334446639917,0.93111556599731,0.999969504558,0.999775347242643,0.922990306765562,0.938932010580795,0.624767836070457,0.621172202688851,0.543107936801912,0.546766864333248,0.611951516200295,0.679504782936116,0.782808579590784,0.82694356512115,0.89107593142669,0.91829583405449,0.868704447747955,0.897427193087695,0.96653107181022,0.96013779686824,0.89705249920671,0.9046655351873,0.960555278818407,0.964715139159515,0.95407389237174,0.968808909192517,0.754957262275861,0.78989439580282,0.983237007845826,0.991076059838222,0.990747468095853,0.994459769352742
95,0.913900076393479,0.915991246075938,0.999969504558,0.999758397185728,0.939574866453588,0.951372088911264,0.63418510228042,0.648502600583868,0.592152783881178,0.581321498763703,0.631064331821612,0.71534380034951,0.78725663539246,0.835206378385815,0.905677712004876,0.925940059738579,0.875329661786487,0.905019995055954,0.951140219794397,0.947302221619293,0.875329661786487,0.880089171625193,0.953106435531704,0.94986575126419,0.963177980854746,0.977080222772778,0.754957262275861,0.790445397819927,0.97561123189404,0.982914884726076,0.991168845245407,0.994865988737088
96,0.88955324975632,0.893324293325479,0.997303761654104,0.996664481992095,0.940679112128099,0.95309944221755,0.643438944486066,0.659048644685175,0.605429606202356,0.594921797467244,0.646487790624266,0.72518405612508,0.812820270375986,0.856871810405706,0.916552213599457,0.9378050844954,0.880175340444523,0.913652566612062,0.931546318724031,0.932008441492943,0.861889644035599,0.85553985214359,0.931546318724031,0.9378050844954,0.978964417560448,0.98636760729071,0.762109797553645,0.795908722883907,0.97491033991367,0.982325891220209,0.991580343210875,0.995256690297245
97,0.8817672526919,0.889902586401488,0.991168845245407,0.990650245789913,0.952128549605132,0.965970404572258,0.643438944486066,0.66128058547756,0.611951516200295,0.604085899264225,0.652532510097702,0.730984583957454,0.82489619674221,0.866004166204052,0.92044791974554,0.947302221619293,0.880175340444523,0.913652566612062,0.913900076393479,0.91829583405449,0.826864088056248,0.833282834446303,0.908463007910138,0.920566448333894,0.985988989836335,0.99209692734206,0.780564087133555,0.817434703312764,0.973478221695224,0.97808537493591,0.992755618089206,0.996199950528405
98,0.868704447747955,0.876035563232747,0.984918103293758,0.984203207978245,0.961439812908897,0.975878586033195,0.652532510097702,0.675912956952676,0.621591863411857,0.61391429710127,0.664413099428006,0.746697232950176,0.838406621900822,0.877259391605502,0.930356476498242,0.955511123292413,0.89107593142669,0.922485736382298,0.909838930766427,0.912300825799169,0.82489619674221,0.827435986403091,0.907075942808318,0.917968689943823,0.985988989836335,0.99209692734206,0.780564087133555,0.81895550184031,0.968146191895886,0.973745932061378,0.995153147504842,0.997612371646364
99,0.844009426331026,0.857314270723557,0.973478221695224,0.975177914931727,0.974199339916886,0.983205593816637,0.664413099428006,0.68801891782157,0.63418510228042,0.629913426186499,0.664413099428006,0.749157472603116,0.840286612192619,0.879687126237997,0.930356476498242,0.956221818179474,0.89705249920671,0.925940059738579,0.89705249920671,0.898163855856521,0.7959904868156,0.799146181342878,0.892587170739075,0.903954491791559,0.992373724165461,0.996268170382094,0.793827178885248,0.823972203081446,0.962314042608619,0.970374212114925,0.99574966895806,0.998219394935603
100,0.816897021911087,0.835685288480512,0.955977577022995,0.963865343658089,0.982656673875887,0.990433592890619,0.670250645295706,0.697765200635423,0.643438944486066,0.644683542431296,0.670250645295706,0.755847768785176,0.863611229978369,0.88720073300255,0.939574866453588,0.962571190980824,0.898518232261873,0.926249969977496,0.873691023223724,0.87273943736095,0.778305880527459,0.779829833889486,0.867018599668911,0.884856511759,0.996824946687824,0.999260006156453,0.793827178885248,0.823972203081446,0.955977577022995,0.966998676869081,0.996570838477073,0.998532401795386
