"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"rcp45","giss_e2_h_cc","2.5","2","144","90","-180","180","-90","90"
"rcp45","giss_e2_h_cc","2.5","2","144","90","-180","180","-90","90"
"rcp45","giss_e2_h_cc","2.5","2","144","90","-180","180","-90","90"
"rcp45","giss_e2_r","2.5","2","144","90","-180","180","-90","90"
"rcp45","giss_e2_r","2.5","2","144","90","-180","180","-90","90"
"rcp45","giss_e2_r","2.5","2","144","90","-180","180","-90","90"
"rcp45","giss_e2_r","2.5","2","144","90","-180","180","-90","90"
"rcp45","giss_e2_r","2.5","2","144","90","-180","180","-90","90"
"rcp45","giss_e2_r","2.5","2","144","90","-180","180","-90","90"
"rcp45","giss_e2_r_cc","2.5","2","144","90","-180","180","-90","90"
"rcp45","giss_e2_r_cc","2.5","2","144","90","-180","180","-90","90"
"rcp45","giss_e2_r_cc","2.5","2","144","90","-180","180","-90","90"
"rcp45","giss_e2_r_cc","2.5","2","144","90","-180","180","-90","90"
"rcp45","giss_e2_r_cc","2.5","2","144","90","-180","180","-90","90"
"rcp45","giss_e2_r_cc","2.5","2","144","90","-180","180","-90","90"
"rcp45","hadgem2_ao","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_ao","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_ao","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_ao","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_ao","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_ao","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_cc","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_cc","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_cc","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_cc","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_cc","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_cc","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_es","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_es","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_es","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_es","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_es","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","hadgem2_es","1.875","1.25","192","145","-180.9375","179.0625","-90.625","90.625"
"rcp45","inmcm4","2","1.5","180","120","-181","179","-90","90"
"rcp45","inmcm4","2","1.5","180","120","-181","179","-90","90"
"rcp45","inmcm4","2","1.5","180","120","-181","179","-90","90"
"rcp45","inmcm4","2","1.5","180","120","-181","179","-90","90"
"rcp45","inmcm4","2","1.5","180","120","-181","179","-90","90"
"rcp45","inmcm4","2","1.5","180","120","-181","179","-90","90"
"rcp45","ipsl_cm5a_lr","3.75","1.89473684210526","96","96","-181.875","178.125","-90.9473684210526","90.9473684210526"
"rcp45","ipsl_cm5a_lr","3.75","1.89473684210526","96","96","-181.875","178.125","-90.9473684210526","90.9473684210526"
"rcp45","ipsl_cm5a_lr","3.75","1.89473684210526","96","96","-181.875","178.125","-90.9473684210526","90.9473684210526"
"rcp45","ipsl_cm5a_lr","3.75","1.89473684210526","96","96","-181.875","178.125","-90.9473684210526","90.9473684210526"
"rcp45","ipsl_cm5a_lr","3.75","1.89473684210526","96","96","-181.875","178.125","-90.9473684210526","90.9473684210526"
"rcp45","ipsl_cm5a_lr","3.75","1.89473684210526","96","96","-181.875","178.125","-90.9473684210526","90.9473684210526"
"rcp45","ipsl_cm5a_mr","2.5","1.26760563380282","144","143","-181.25","178.75","-90.6338028169014","90.6338028169014"
"rcp45","ipsl_cm5a_mr","2.5","1.26760563380282","144","143","-181.25","178.75","-90.6338028169014","90.6338028169014"
"rcp45","ipsl_cm5a_mr","2.5","1.26760563380282","144","143","-181.25","178.75","-90.6338028169014","90.6338028169014"
"rcp45","ipsl_cm5a_mr","2.5","1.26760563380282","144","143","-181.25","178.75","-90.6338028169014","90.6338028169014"
"rcp45","ipsl_cm5a_mr","2.5","1.26760563380282","144","143","-181.25","178.75","-90.6338028169014","90.6338028169014"
"rcp45","ipsl_cm5a_mr","2.5","1.26760563380282","144","143","-181.25","178.75","-90.6338028169014","90.6338028169014"
"rcp45","miroc5","1.40625","1.40043677720151","256","128","-180.703125","179.296875","-89.6279537408967","89.6279537408967"
"rcp45","miroc5","1.40625","1.40043677720151","256","128","-180.703125","179.296875","-89.6279537408967","89.6279537408967"
"rcp45","miroc5","1.40625","1.40043677720151","256","128","-180.703125","179.296875","-89.6279537408967","89.6279537408967"
"rcp45","miroc5","1.40625","1.40043677720151","256","128","-180.703125","179.296875","-89.6279537408967","89.6279537408967"
"rcp45","miroc5","1.40625","1.40043677720151","256","128","-180.703125","179.296875","-89.6279537408967","89.6279537408967"
"rcp45","miroc5","1.40625","1.40043677720151","256","128","-180.703125","179.296875","-89.6279537408967","89.6279537408967"
"rcp45","miroc_esm","2.8125","2.78932694727723","128","64","-181.40625","178.59375","-89.2584623128712","89.2584623128712"
"rcp45","miroc_esm","2.8125","2.78932694727723","128","64","-181.40625","178.59375","-89.2584623128712","89.2584623128712"
"rcp45","miroc_esm","2.8125","2.78932694727723","128","64","-181.40625","178.59375","-89.2584623128712","89.2584623128712"
"rcp45","miroc_esm","2.8125","2.78932694727723","128","64","-181.40625","178.59375","-89.2584623128712","89.2584623128712"
"rcp45","miroc_esm","2.8125","2.78932694727723","128","64","-181.40625","178.59375","-89.2584623128712","89.2584623128712"
"rcp45","miroc_esm","2.8125","2.78932694727723","128","64","-181.40625","178.59375","-89.2584623128712","89.2584623128712"
"rcp45","miroc_esm_chem","2.8125","2.78932694727723","128","64","-181.40625","178.59375","-89.2584623128712","89.2584623128712"
"rcp45","miroc_esm_chem","2.8125","2.78932694727723","128","64","-181.40625","178.59375","-89.2584623128712","89.2584623128712"
"rcp45","miroc_esm_chem","2.8125","2.78932694727723","128","64","-181.40625","178.59375","-89.2584623128712","89.2584623128712"
"rcp45","miroc_esm_chem","2.8125","2.78932694727723","128","64","-181.40625","178.59375","-89.2584623128712","89.2584623128712"
"rcp45","miroc_esm_chem","2.8125","2.78932694727723","128","64","-181.40625","178.59375","-89.2584623128712","89.2584623128712"
"rcp45","miroc_esm_chem","2.8125","2.78932694727723","128","64","-181.40625","178.59375","-89.2584623128712","89.2584623128712"
"rcp45","mpi_esm_lr","1.875","1.86467718827097","192","96","-180.9375","179.0625","-89.5045050370066","89.5045050370066"
"rcp45","mpi_esm_lr","1.875","1.86467718827097","192","96","-180.9375","179.0625","-89.5045050370066","89.5045050370066"
"rcp45","mpi_esm_lr","1.875","1.86467718827097","192","96","-180.9375","179.0625","-89.5045050370066","89.5045050370066"
"rcp45","mpi_esm_lr","1.875","1.86467718827097","192","96","-180.9375","179.0625","-89.5045050370066","89.5045050370066"
"rcp45","mpi_esm_lr","1.875","1.86467718827097","192","96","-180.9375","179.0625","-89.5045050370066","89.5045050370066"
"rcp45","mpi_esm_lr","1.875","1.86467718827097","192","96","-180.9375","179.0625","-89.5045050370066","89.5045050370066"
"rcp45","mri_cgcm3","1.125","1.12127698113208","320","160","-180.5625","179.4375","-89.702158490566","89.702158490566"
"rcp45","mri_cgcm3","1.125","1.12127698113208","320","160","-180.5625","179.4375","-89.702158490566","89.702158490566"
"rcp45","mri_cgcm3","1.125","1.12127698113208","320","160","-180.5625","179.4375","-89.702158490566","89.702158490566"
"rcp45","mri_cgcm3","1.125","1.12127698113208","320","160","-180.5625","179.4375","-89.702158490566","89.702158490566"
"rcp45","mri_cgcm3","1.125","1.12127698113208","320","160","-180.5625","179.4375","-89.702158490566","89.702158490566"
"rcp45","mri_cgcm3","1.125","1.12127698113208","320","160","-180.5625","179.4375","-89.702158490566","89.702158490566"
"rcp45","noresm1_m","2.5","1.89473684210526","144","96","-181.25","178.75","-90.9473684210526","90.9473684210526"
"rcp45","noresm1_m","2.5","1.89473684210526","144","96","-181.25","178.75","-90.9473684210526","90.9473684210526"
"rcp45","noresm1_m","2.5","1.89473684210526","144","96","-181.25","178.75","-90.9473684210526","90.9473684210526"
"rcp45","noresm1_m","2.5","1.89473684210526","144","96","-181.25","178.75","-90.9473684210526","90.9473684210526"
"rcp45","noresm1_m","2.5","1.89473684210526","144","96","-181.25","178.75","-90.9473684210526","90.9473684210526"
"rcp45","noresm1_m","2.5","1.89473684210526","144","96","-181.25","178.75","-90.9473684210526","90.9473684210526"
