"id","data_provider_id","data_resource_id","institution_code_id","collection_code_id","caralogue_number_id","rank_name","specie_name","genus_name","family_name","order_name","class_name","phylum_name","kingdom_name","specie_id","genus_id","family_id","order_id","class_id","phylum_id","kingdom_id","rank_id","latitude","longitude","iso_country_code","year_created","month_created","occurrence_date","basis_of_record","basis_of_record_name","altitude_metres","IsInRangeLongitude","IsInRangeLatitude","IsInRange","IsWithin","IsIndian","UID","IS_UNIQUE"
47527087,92,1430,7973,801126,40492780,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.09000015,75.77999878,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,402,TRUE
47527106,92,1430,7973,801126,40492794,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.17000008,74.91999817,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,403,TRUE
47527107,92,1430,7973,801126,40492795,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.17000008,74.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,404,TRUE
47527192,92,1430,7973,801126,40492882,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.17000008,77.01999664,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,405,TRUE
47527193,92,1430,7973,801126,40492884,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.17000008,77.01999664,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,406,FALSE
47527184,92,1430,7973,801126,40492874,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.18000031,77.05999756,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,407,FALSE
47527136,92,1430,7973,801126,40492824,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.20999908,75.16999817,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,408,TRUE
47527114,92,1430,7973,801126,40492802,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.21999931,74.58999634,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,409,TRUE
47516845,92,1430,7973,801126,40491413,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.21999931,77.98000336,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,410,TRUE
47516847,92,1430,7973,801126,40491414,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.21999931,77.98000336,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,411,FALSE
47541955,92,1430,7973,801126,40495701,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.22999954,74.58999634,"IN","null","null","null",0,"unknown","710",1,1,1,1,1,412,TRUE
47541957,92,1430,7973,801126,40495703,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.23999977,74.25,"IN","null","null","null",0,"unknown","620",1,1,1,1,1,413,TRUE
47527108,92,1430,7973,801126,40492796,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.25,74.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,414,TRUE
47541958,92,1430,7973,801126,40495704,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.25,74.19999695,"IN","null","null","null",0,"unknown","580",1,1,1,1,1,415,TRUE
47527083,92,1430,7973,801126,40492777,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.25,75.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,416,TRUE
47527086,92,1430,7973,801126,40492779,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.25,75.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,417,FALSE
47527089,92,1430,7973,801126,40492781,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.25,75.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,418,FALSE
47527191,92,1430,7973,801126,40492881,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.25,76.5,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,419,TRUE
47541959,92,1430,7973,801126,40495705,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.27000046,74.18000031,"IN","null","null","null",0,"unknown","570",1,1,1,1,1,420,TRUE
47541956,92,1430,7973,801126,40495702,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.28000069,74.30999756,"IN","null","null","null",0,"unknown","720",1,1,1,1,1,421,TRUE
47541960,92,1430,7973,801126,40495706,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.28000069,74.18000031,"IN","null","null","null",0,"unknown","700",1,1,1,1,1,422,TRUE
47527190,92,1430,7973,801126,40492880,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.28000069,76.61000061,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,423,TRUE
47527078,92,1430,7973,801126,40492774,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.29000092,75.62999725,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,424,TRUE
47527080,92,1430,7973,801126,40492775,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.29000092,75.62999725,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,425,FALSE
47527110,92,1430,7973,801126,40492798,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.32999992,74.91999817,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,426,TRUE
47509089,92,1430,7973,801126,40489410,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.32999992,76.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,427,TRUE
47509090,92,1430,7973,801126,40489411,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.32999992,76.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,428,FALSE
47509092,92,1430,7973,801126,40489413,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.32999992,76.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,429,FALSE
47509093,92,1430,7973,801126,40489414,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.32999992,76.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,430,FALSE
47509094,92,1430,7973,801126,40489415,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.32999992,76.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,431,FALSE
47509095,92,1430,7973,801126,40489416,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.32999992,76.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,432,FALSE
47527186,92,1430,7973,801126,40492876,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.32999992,76.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,433,FALSE
47527187,92,1430,7973,801126,40492877,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.32999992,76.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,434,FALSE
47527189,92,1430,7973,801126,40492879,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.32999992,76.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,435,FALSE
47527185,92,1430,7973,801126,40492875,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.36000061,76.76999664,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,436,TRUE
47527179,92,1430,7973,801126,40492869,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.36000061,77.36000061,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,437,TRUE
47527180,92,1430,7973,801126,40492870,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.36000061,77.36000061,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,438,FALSE
42272013,92,1430,7973,801126,40484971,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,16.37000084,77.77999878,"IN","null","null","null",0,"unknown","340",1,1,1,1,1,439,TRUE
47527181,92,1430,7973,801126,40492871,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.37000084,77.01000214,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,440,TRUE
47541961,92,1430,7973,801126,40495707,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.37999916,74.12999725,"IN","null","null","null",0,"unknown","520",1,1,1,1,1,441,TRUE
47527117,92,1430,7973,801126,40492805,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.42000008,74.66999817,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,442,TRUE
47527118,92,1430,7973,801126,40492806,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.42000008,74.66999817,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,443,FALSE
47527182,92,1430,7973,801126,40492872,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.42000008,76.93000031,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,444,TRUE
47527183,92,1430,7973,801126,40492873,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.42000008,76.93000031,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,445,FALSE
47541952,92,1430,7973,801126,40495698,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.44000053,74.56999969,"IN","null","null","null",0,"unknown","570",1,1,1,1,1,446,TRUE
47541917,92,1430,7973,801126,40495663,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.46999931,73.86000061,"IN","null","null","null",0,"unknown","520",1,1,1,1,1,447,TRUE
47541962,92,1430,7973,801126,40495708,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.47999954,74.08000183,"IN","null","null","null",0,"unknown","540",1,1,1,1,1,448,TRUE
47541963,92,1430,7973,801126,40495709,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.47999954,74.08000183,"IN","null","null","null",0,"unknown","540",1,1,1,1,1,449,FALSE
47541966,92,1430,7973,801126,40495712,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.47999954,74.08000183,"IN","null","null","null",0,"unknown","540",1,1,1,1,1,450,FALSE
47541968,92,1430,7973,801126,40495714,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.47999954,74.12000275,"IN","null","null","null",0,"unknown","600",1,1,1,1,1,451,TRUE
42261503,92,1430,7973,801126,40483541,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,16.47999954,75.09999847,"IN","null","null","null",0,"unknown","520",1,1,1,1,1,452,TRUE
47527119,92,1430,7973,801126,40492807,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.5,74.66999817,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,453,TRUE
47527071,92,1430,7973,801126,40492769,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.5,76,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,454,TRUE
47541967,92,1430,7973,801126,40495713,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.53000069,74.12000275,"IN","null","null","null",0,"unknown","605",1,1,1,1,1,455,TRUE
47527120,92,1430,7973,801126,40492808,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.57999992,74.66999817,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,456,TRUE
47527038,92,1430,7973,801126,40492748,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.67000008,76.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,457,TRUE
47527039,92,1430,7973,801126,40492749,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.67000008,76.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,458,FALSE
47527044,92,1430,7973,801126,40492752,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.67000008,76.08000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,459,TRUE
47527052,92,1430,7973,801126,40492757,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.67000008,76.75,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,460,FALSE
47527054,92,1430,7973,801126,40492758,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.67000008,76.75,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,461,FALSE
47541951,92,1430,7973,801126,40495697,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.68000031,74.27999878,"IN","null","null","null",0,"unknown","550",1,1,1,1,1,462,TRUE
47530263,92,1430,7973,801126,40493393,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.68000031,80.58000183,"IN","null","null","null",0,"unknown","360",1,1,1,1,1,463,TRUE
42261504,92,1430,7973,801126,40483542,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,16.71999931,76.59999847,"IN","null","null","null",0,"unknown","470",1,1,1,1,1,464,TRUE
42254085,92,1430,7973,801126,40482502,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,16.71999931,77.09999847,"IN","null","null","null",0,"unknown","400",1,1,1,1,1,465,TRUE
42261502,92,1430,7973,801126,40483540,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,16.71999931,77.09999847,"IN","null","null","null",0,"unknown","340",1,1,1,1,1,466,FALSE
47541949,92,1430,7973,801126,40495695,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.72999954,74.41999817,"IN","null","null","null",0,"unknown","520",1,1,1,1,1,467,TRUE
47527041,92,1430,7973,801126,40492750,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.72999954,76.91999817,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,468,TRUE
47527042,92,1430,7973,801126,40492751,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.72999954,76.91999817,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,469,FALSE
42272016,92,1430,7973,801126,40484972,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,16.73999977,77.98000336,"IN","null","null","null",0,"unknown","565",1,1,1,1,1,470,TRUE
47527096,92,1430,7973,801126,40492786,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.75,75.75,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,471,TRUE
47527098,92,1430,7973,801126,40492787,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.75,75.75,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,472,FALSE
47527100,92,1430,7973,801126,40492788,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.75,75.75,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,473,FALSE
42246483,92,1430,7973,801126,40481726,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,16.75,76.83000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,474,TRUE
47527045,92,1430,7973,801126,40492753,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.76000023,77.13999939,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,475,TRUE
47527047,92,1430,7973,801126,40492754,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.76000023,77.13999939,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,476,FALSE
47541950,92,1430,7973,801126,40495696,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.77000046,74.37000275,"IN","null","null","null",0,"unknown","500",1,1,1,1,1,477,TRUE
47541948,92,1430,7973,801126,40495694,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.79000092,74.55999756,"IN","null","null","null",0,"unknown","520",1,1,1,1,1,478,TRUE
47527036,92,1430,7973,801126,40492747,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.79000092,76.76000214,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,479,TRUE
47541947,92,1430,7973,801126,40495693,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.81999969,74.59999847,"IN","null","null","null",0,"unknown","490",1,1,1,1,1,480,TRUE
42250196,92,1430,7973,801126,40482148,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,16.81999969,75.72000122,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,481,TRUE
42312173,92,1430,7973,801126,40488055,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,16.81999969,75.72000122,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,482,FALSE
42312204,92,1430,7973,801126,40488080,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,16.81999969,75.72000122,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,483,FALSE
42312212,92,1430,7973,801126,40488087,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,16.81999969,75.72000122,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,484,FALSE
42316174,92,1430,7973,801126,40488787,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,16.81999969,75.72000122,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,485,FALSE
47508774,92,1430,7973,801126,40489076,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.81999969,75.72000122,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,486,FALSE
47512884,92,1430,7973,801126,40490097,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.81999969,75.72000122,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,487,FALSE
47527049,92,1430,7973,801126,40492755,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.82999992,77.15000153,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,488,TRUE
47516997,92,1430,7973,801126,40491512,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.82999992,80.66999817,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,489,TRUE
47516998,92,1430,7973,801126,40491513,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.82999992,80.66999817,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,490,FALSE
42246564,92,1430,7973,801126,40481807,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,16.82999992,82.02999878,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,491,TRUE
47541926,92,1430,7973,801126,40495672,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.93000031,74.47000122,"IN","null","null","null",0,"unknown","500",1,1,1,1,1,492,TRUE
47541927,92,1430,7973,801126,40495673,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.93000031,74.47000122,"IN","null","null","null",0,"unknown","500",1,1,1,1,1,493,FALSE
47541928,92,1430,7973,801126,40495674,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.93000031,74.47000122,"IN","null","null","null",0,"unknown","500",1,1,1,1,1,494,FALSE
47541929,92,1430,7973,801126,40495675,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.93000031,74.47000122,"IN","null","null","null",0,"unknown","500",1,1,1,1,1,495,FALSE
47541969,92,1430,7973,801126,40495715,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.95000076,74.33999634,"IN","null","null","null",0,"unknown","600",1,1,1,1,1,496,TRUE
47527102,92,1430,7973,801126,40492790,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,16.97999954,75.88999939,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,497,TRUE
