id,data_provider_id,data_resource_id,institution_code_id,collection_code_id,caralogue_number_id,rank_name,specie_name,genus_name,family_name,order_name,class_name,phylum_name,kingdom_name,specie_id,genus_id,family_id,order_id,class_id,phylum_id,kingdom_id,rank_id,latitude,longitude,iso_country_code,year_created,month_created,occurrence_date,basis_of_record,basis_of_record_name,altitude_metres,IsInRangeLongitude,IsInRangeLatitude,IsInRange
42254088,92,1430,7973,801126,40482504,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.67000008,76.68000031,IN,null,null,null,0,unknown,160,1,1,1
42269330,92,1430,7973,801126,40484567,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.68000031,0.100000001,TG,null,null,null,0,unknown,280,1,1,1
42254148,92,1430,7973,801126,40482552,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.68999958,78.55000305,IN,null,null,null,0,unknown,150,1,1,1
47542035,92,1430,7973,801126,40495781,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,10.69999981,-0.209999993,GH,null,null,null,0,unknown,150,1,1,1
42254089,92,1430,7973,801126,40482505,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.69999981,76.69999695,IN,null,null,null,0,unknown,280,1,1,1
42269327,92,1430,7973,801126,40484566,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.72999954,0.400000006,TG,null,null,null,0,unknown,180,1,1,1
42269032,92,1430,7973,801126,40484419,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.75,16.22999954,TD,null,null,null,0,unknown,500,1,1,1
42304925,92,1430,7973,801126,40487616,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.75,78.5,IN,null,null,null,0,unknown,0,1,1,1
40160170,199,1429,25216,894252,3533416,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.75,78.05000305,IN,0,0,null,4,germplasm,null,1,1,1
42249950,92,1430,7973,801126,40481991,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.77000046,76.65000153,IN,null,null,null,0,unknown,480,1,1,1
42249951,92,1430,7973,801126,40481992,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.77000046,76.65000153,IN,null,null,null,0,unknown,480,1,1,1
42249954,92,1430,7973,801126,40481994,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.77000046,76.65000153,IN,null,null,null,0,unknown,500,1,1,1
47542033,92,1430,7973,801126,40495779,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,10.77999973,-0.129999995,GH,null,null,null,0,unknown,150,1,1,1
47542034,92,1430,7973,801126,40495780,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,10.77999973,-0.129999995,GH,null,null,null,0,unknown,150,1,1,1
42268985,92,1430,7973,801126,40484391,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.77999973,15.56999969,TD,null,null,null,0,unknown,400,1,1,1
42268988,92,1430,7973,801126,40484393,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.77999973,15.56999969,TD,null,null,null,0,unknown,400,1,1,1
42268992,92,1430,7973,801126,40484395,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.77999973,15.56999969,TD,null,null,null,0,unknown,400,1,1,1
42254099,92,1430,7973,801126,40482512,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.77999973,77.26999664,IN,null,null,null,0,unknown,380,1,1,1
42254093,92,1430,7973,801126,40482508,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.82999992,77.48999786,IN,null,null,null,0,unknown,340,1,1,1
42243104,92,1430,7973,801126,40480987,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.84000015,-0.150000006,GH,null,null,null,0,unknown,140,1,1,1
47542032,92,1430,7973,801126,40495778,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,10.84000015,-0.170000002,GH,null,null,null,0,unknown,140,1,1,1
42269325,92,1430,7973,801126,40484565,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.85000038,0.209999993,TG,null,null,null,0,unknown,320,1,1,1
42283034,92,1430,7973,801126,40485580,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.85000038,8.199999809,NG,null,null,null,0,unknown,750,1,1,1
42283052,92,1430,7973,801126,40485593,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.88000011,13.63000011,NG,null,null,null,0,unknown,530,1,1,1
42254250,92,1430,7973,801126,40482621,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.89999962,77.69999695,IN,null,null,null,0,unknown,205,1,1,1
42254251,92,1430,7973,801126,40482622,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,10.89999962,77.69999695,IN,null,null,null,0,unknown,205,1,1,1
47542022,92,1430,7973,801126,40495768,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,10.93000031,-0.479999989,GH,null,null,null,0,unknown,170,1,1,1
47542024,92,1430,7973,801126,40495770,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,10.96000004,-1.100000024,GH,null,null,null,0,unknown,90,1,1,1
47542025,92,1430,7973,801126,40495771,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,10.96000004,-1.100000024,GH,null,null,null,0,unknown,90,1,1,1
42269306,92,1430,7973,801126,40484555,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11,0.25,TG,null,null,null,0,unknown,250,1,1,1
42268983,92,1430,7973,801126,40484390,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.02999973,15.32999992,TD,null,null,null,0,unknown,350,1,1,1
42254149,92,1430,7973,801126,40482553,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.02999973,78.80999756,IN,null,null,null,0,unknown,130,1,1,1
42254090,92,1430,7973,801126,40482506,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.05000019,76.62000275,IN,null,null,null,0,unknown,640,1,1,1
42243144,92,1430,7973,801126,40481022,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.07999992,7.710000038,NG,null,null,null,0,unknown,450,1,1,1
42253938,92,1430,7973,801126,40482383,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.07999992,7.710000038,NG,null,null,null,0,unknown,550,1,1,1
42283010,92,1430,7973,801126,40485563,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.07999992,7.579999924,NG,null,null,null,0,unknown,450,1,1,1
42283011,92,1430,7973,801126,40485564,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.07999992,7.579999924,NG,null,null,null,0,unknown,450,1,1,1
42283013,92,1430,7973,801126,40485565,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.07999992,7.579999924,NG,null,null,null,0,unknown,450,1,1,1
42283014,92,1430,7973,801126,40485566,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.07999992,7.579999924,NG,null,null,null,0,unknown,450,1,1,1
42254095,92,1430,7973,801126,40482509,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.07999992,78.01000214,IN,null,null,null,0,unknown,340,1,1,1
42254151,92,1430,7973,801126,40482554,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.09000015,78.83000183,IN,null,null,null,0,unknown,70,1,1,1
42283023,92,1430,7973,801126,40485572,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.10000038,5.25,NG,null,null,null,0,unknown,390,1,1,1
42254092,92,1430,7973,801126,40482507,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.10000038,76.72000122,IN,null,null,null,0,unknown,540,1,1,1
42254218,92,1430,7973,801126,40482604,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.10000038,78.08000183,IN,null,null,null,0,unknown,940,1,1,1
42254233,92,1430,7973,801126,40482612,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.14999962,78,IN,null,null,null,0,unknown,155,1,1,1
42304972,92,1430,7973,801126,40487629,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.14999962,78.20999908,IN,null,null,null,0,unknown,0,1,1,1
42254584,92,1430,7973,801126,40482850,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.15999985,-7.900000095,ML,null,null,null,0,unknown,380,1,1,1
42254585,92,1430,7973,801126,40482851,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.15999985,-7.900000095,ML,null,null,null,0,unknown,380,1,1,1
42254588,92,1430,7973,801126,40482852,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.18999958,-7.980000019,ML,null,null,null,0,unknown,380,1,1,1
42258055,92,1430,7973,801126,40483021,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.18999958,-7.989999771,ML,null,null,null,0,unknown,380,1,1,1
42254096,92,1430,7973,801126,40482510,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.22000027,77.12999725,IN,null,null,null,0,unknown,370,1,1,1
42254097,92,1430,7973,801126,40482511,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.22000027,77.12999725,IN,null,null,null,0,unknown,370,1,1,1
42254247,92,1430,7973,801126,40482619,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.22000027,77.81999969,IN,null,null,null,0,unknown,150,1,1,1
42283039,92,1430,7973,801126,40485583,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.25,9.699999809,NG,null,null,null,0,unknown,550,1,1,1
42254249,92,1430,7973,801126,40482620,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.25,77.69999695,IN,null,null,null,0,unknown,0,1,1,1
47510579,92,1430,7973,801126,40489632,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,11.25,77.33000183,IN,null,null,null,0,unknown,0,1,1,1
47513083,92,1430,7973,801126,40490310,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,11.25,77.33000183,IN,null,null,null,0,unknown,0,1,1,1
47513185,92,1430,7973,801126,40490414,genus,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,6000,11.25,77.33000183,IN,null,null,null,0,unknown,0,1,1,1
42254230,92,1430,7973,801126,40482611,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.25,78.18000031,IN,null,null,null,0,unknown,0,1,1,1
42254574,92,1430,7973,801126,40482844,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.31999969,-5.670000076,ML,null,null,null,0,unknown,330,1,1,1
42254576,92,1430,7973,801126,40482845,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.31999969,-5.670000076,ML,null,null,null,0,unknown,350,1,1,1
42254578,92,1430,7973,801126,40482846,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.31999969,-5.670000076,ML,null,null,null,0,unknown,350,1,1,1
42254234,92,1430,7973,801126,40482613,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.31999969,77.90000153,IN,null,null,null,0,unknown,200,1,1,1
42254524,92,1430,7973,801126,40482819,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.34000015,-5.940000057,ML,null,null,null,0,unknown,410,1,1,1
42254527,92,1430,7973,801126,40482820,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.34000015,-5.940000057,ML,null,null,null,0,unknown,410,1,1,1
42254529,92,1430,7973,801126,40482821,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.34000015,-5.940000057,ML,null,null,null,0,unknown,410,1,1,1
42258775,92,1430,7973,801126,40483303,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.34000015,-5.940000057,ML,null,null,null,0,unknown,410,1,1,1
42258780,92,1430,7973,801126,40483305,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.34000015,-5.940000057,ML,null,null,null,0,unknown,410,1,1,1
42254503,92,1430,7973,801126,40482809,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.35999966,-5.650000095,ML,null,null,null,0,unknown,360,1,1,1
42254506,92,1430,7973,801126,40482810,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.35999966,-5.650000095,ML,null,null,null,0,unknown,360,1,1,1
42254508,92,1430,7973,801126,40482811,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.35999966,-5.650000095,ML,null,null,null,0,unknown,360,1,1,1
42254511,92,1430,7973,801126,40482812,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.35999966,-5.650000095,ML,null,null,null,0,unknown,360,1,1,1
42254513,92,1430,7973,801126,40482813,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.35999966,-5.650000095,ML,null,null,null,0,unknown,360,1,1,1
42254517,92,1430,7973,801126,40482815,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.35999966,-5.650000095,ML,null,null,null,0,unknown,360,1,1,1
42254519,92,1430,7973,801126,40482816,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.35999966,-5.650000095,ML,null,null,null,0,unknown,360,1,1,1
42254521,92,1430,7973,801126,40482817,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.35999966,-5.650000095,ML,null,null,null,0,unknown,360,1,1,1
42254522,92,1430,7973,801126,40482818,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.35999966,-5.650000095,ML,null,null,null,0,unknown,410,1,1,1
42258772,92,1430,7973,801126,40483302,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.35999966,-5.650000095,ML,null,null,null,0,unknown,360,1,1,1
42258801,92,1430,7973,801126,40483310,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.35999966,-5.650000095,ML,null,null,null,0,unknown,410,1,1,1
42258803,92,1430,7973,801126,40483311,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.35999966,-5.650000095,ML,null,null,null,0,unknown,410,1,1,1
42254228,92,1430,7973,801126,40482610,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.38000011,78.25,IN,null,null,null,0,unknown,255,1,1,1
42254546,92,1430,7973,801126,40482831,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.39999962,-6.840000153,ML,null,null,null,0,unknown,320,1,1,1
42254548,92,1430,7973,801126,40482832,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.39999962,-6.840000153,ML,null,null,null,0,unknown,320,1,1,1
42254550,92,1430,7973,801126,40482833,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.39999962,-6.840000153,ML,null,null,null,0,unknown,320,1,1,1
42254554,92,1430,7973,801126,40482834,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.39999962,-6.840000153,ML,null,null,null,0,unknown,320,1,1,1
42254555,92,1430,7973,801126,40482835,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.40999985,-7.489999771,ML,null,null,null,0,unknown,360,1,1,1
42254559,92,1430,7973,801126,40482837,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.40999985,-7.489999771,ML,null,null,null,0,unknown,360,1,1,1
42254561,92,1430,7973,801126,40482838,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.40999985,-7.489999771,ML,null,null,null,0,unknown,360,1,1,1
42254564,92,1430,7973,801126,40482839,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.40999985,-7.489999771,ML,null,null,null,0,unknown,360,1,1,1
42254565,92,1430,7973,801126,40482840,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.40999985,-7.489999771,ML,null,null,null,0,unknown,360,1,1,1
42254567,92,1430,7973,801126,40482841,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.40999985,-7.489999771,ML,null,null,null,0,unknown,330,1,1,1
42254569,92,1430,7973,801126,40482842,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.40999985,-7.489999771,ML,null,null,null,0,unknown,330,1,1,1
42254572,92,1430,7973,801126,40482843,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.40999985,-7.489999771,ML,null,null,null,0,unknown,330,1,1,1
42254531,92,1430,7973,801126,40482822,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.42000008,-6.349999905,ML,null,null,null,0,unknown,330,1,1,1
42254533,92,1430,7973,801126,40482823,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.42000008,-6.349999905,ML,null,null,null,0,unknown,330,1,1,1
42254534,92,1430,7973,801126,40482824,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.42000008,-6.349999905,ML,null,null,null,0,unknown,330,1,1,1
42254538,92,1430,7973,801126,40482826,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.42000008,-6.349999905,ML,null,null,null,0,unknown,330,1,1,1
42283025,92,1430,7973,801126,40485573,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.42000008,5.230000019,NG,null,null,null,0,unknown,440,1,1,1
42283026,92,1430,7973,801126,40485574,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.42000008,5.230000019,NG,null,null,null,0,unknown,370,1,1,1
42283027,92,1430,7973,801126,40485575,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.42000008,5.230000019,NG,null,null,null,0,unknown,370,1,1,1
42283029,92,1430,7973,801126,40485576,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.42000008,5.230000019,NG,null,null,null,0,unknown,370,1,1,1
42283030,92,1430,7973,801126,40485577,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.42000008,5.230000019,NG,null,null,null,0,unknown,370,1,1,1
42283031,92,1430,7973,801126,40485578,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.42000008,5.230000019,NG,null,null,null,0,unknown,370,1,1,1
42283033,92,1430,7973,801126,40485579,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.42000008,5.230000019,NG,null,null,null,0,unknown,370,1,1,1
42254226,92,1430,7973,801126,40482609,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.42000008,78.22000122,IN,null,null,null,0,unknown,385,1,1,1
42254540,92,1430,7973,801126,40482827,subspecies,null,Arachis,Fabaceae,Fabales,Magnoliopsida,Magnoliophyta,Plantae,null,16118362,13146161,13141681,13140929,13140814,13140804,8000,11.43999958,-6.659999847,ML,null,null,null,0,unknown,320,1,1,1
